    0.958018198238382301E+00    0.471863491874742524E+00    0.967548372194629813E+01   -0.115290827916886052E+00    0.234537985344047883E+03    0.892828946854075378E-01   -0.677735374890201303E+01
    0.100505255028517237E+01    0.125014304844542845E+00    0.948110328182577078E+01    0.281158107644134958E-01    0.224475932140568830E+03    0.974704397258313038E-01   -0.671642262887866615E+01
    0.922998549193055573E+00    0.323516152890476749E+00    0.966549766652336118E+01   -0.262458813829464788E+00    0.222879438940773184E+03    0.821606421506432538E-01   -0.671506489082169900E+01
    0.970404715749530133E+00    0.223479986915047169E+00    0.957096420366226930E+01   -0.117158547215252984E+00    0.222240860305907574E+03    0.865681122667071451E-01   -0.669563381316215356E+01
    0.938280037154396895E+00    0.827060850238292011E+00    0.943533565475414981E+01   -0.208186088900136568E+00    0.266580481624804577E+03    0.160068949426913607E-03   -0.668861430646616739E+01
    0.947361946618473616E+00    0.140128497171832539E+00    0.973793229359975498E+01    0.526814141335707475E-02    0.214701969452973572E+03    0.120388443036526065E-01   -0.668733451535673673E+01
    0.932549770414855650E+00    0.282705920375474318E+00    0.935644422855878233E+01   -0.194449838421052679E+00    0.204414239658648597E+03    0.767173443808607108E-01   -0.660331540747841395E+01
    0.968314676968363486E+00    0.389419661944737761E+00    0.929190944154319354E+01   -0.161458006852981395E+00    0.218790174833879689E+03    0.129541947694933879E-01   -0.659105542777259146E+01
    0.935600913604651141E+00    0.302485279968241760E+00    0.986450865323945081E+01   -0.125651220538466113E+00    0.238884496223920394E+03    0.236379782833540004E-01   -0.657478965633420653E+01
    0.862787166998414845E+00    0.814143361909029251E+00    0.986989154325363138E+01   -0.364565158859091909E+00    0.280526768237871579E+03    0.245852572404921949E-01   -0.648515640136734106E+01
    0.942570603897351922E+00    0.229217272486121004E+00    0.944256949099647436E+01   -0.206232314760884883E+00    0.214073456839537073E+03    0.486417118395505652E-01   -0.646692313525792706E+01
    0.798710412047704543E+00    0.747023038006435769E+00    0.100810940030841980E+02   -0.456335160495173753E+00    0.280117712774323252E+03    0.426174170640399794E-01   -0.639655119353588031E+01
    0.981018504166501382E+00    0.243026658520262007E+00    0.945841194715910660E+01   -0.318527863220574581E-01    0.216020574182555833E+03    0.100023076621035253E+00   -0.639061082172696082E+01
    0.862213338568051491E+00    0.111580585462681445E+00    0.973556388543859441E+01   -0.381032171478709714E+00    0.199923028805286037E+03    0.111180164454106445E+00   -0.637791070497488466E+01
    0.982400743967467904E+00    0.432555832560898468E+00    0.961715867893583010E+01   -0.800936313735003402E-01    0.234375549038606778E+03    0.659332551305881753E-01   -0.636777536771613839E+01
    0.981662307508506138E+00    0.108218064967610120E+00    0.949347116087751175E+01   -0.102346735929167210E+00    0.220533073605568092E+03    0.152786878866801784E+00   -0.636298060940720767E+01
    0.976980241678256478E+00    0.143439942911137597E+00    0.972370687371622999E+01    0.378928115736401061E-01    0.227361570806457422E+03    0.263438669920820559E-01   -0.635652148912642456E+01
    0.997374443224541496E+00    0.224951001229096892E+00    0.954927446297641502E+01   -0.121828381602342439E-01    0.232198018809467612E+03    0.606591722792092572E-02   -0.632353207343850610E+01
    0.988687388771130826E+00    0.338538114315734662E+00    0.971087231598252743E+01    0.120607356050554948E-01    0.241935090810696124E+03    0.157779034902632009E-01   -0.629562956225611181E+01
    0.957777587217359505E+00    0.215042477879258287E+00    0.933715009335559643E+01   -0.142258600426774073E+00    0.211654133533852246E+03    0.746402245367691480E-01   -0.626733610793681528E+01
    0.969750679050025766E+00    0.905466204509336459E+00    0.939649021950322272E+01   -0.762961103734309809E-01    0.280750320503005923E+03    0.271541594147861852E-01   -0.625670070879450790E+01
    0.100148771778803680E+01    0.332246828211817447E+00    0.918705966222350945E+01   -0.714574019561187157E-02    0.219510211607779581E+03    0.880874926564482845E-02   -0.625558454708371858E+01
    0.900482122542323626E+00    0.297921453042748974E+00    0.964149474517863858E+01   -0.212473859202120252E+00    0.202590412637918405E+03    0.411769367001556252E-01   -0.625146528836313031E+01
    0.893174652807087188E+00    0.818328097929518106E+00    0.955950241759312824E+01   -0.318362878255280091E+00    0.264619344191113896E+03    0.177672765460823228E-02   -0.624196674360490267E+01
    0.861008955544840138E+00    0.367263603346618561E+00    0.983700850016657036E+01   -0.339729349164789696E+00    0.213354957527003307E+03    0.689675374315901202E-01   -0.621386767316346322E+01
    0.959919643675279377E+00    0.299067501343109443E+00    0.943257444746537388E+01   -0.379690847868894288E-01    0.209798081777667022E+03    0.629591143101811655E-02   -0.620457716213178134E+01
    0.917003140030879682E+00    0.434043003244934444E+00    0.995239120594122184E+01   -0.154332508095690546E+00    0.254265730930682480E+03    0.396429148695806380E-01   -0.618551998191916130E+01
    0.943323113467200103E+00    0.122310691747608086E+00    0.990646329492907185E+01   -0.313483016404894066E-01    0.240684809331688399E+03    0.604755881720250854E-01   -0.618429831563891774E+01
    0.924045698291073969E+00    0.511378206349000108E+00    0.965788364696519253E+01   -0.262326222115839336E+00    0.229930854966268186E+03    0.258147354947509990E-02   -0.617226971895903986E+01
    0.835984849233042726E+00    0.835560877237879862E+00    0.999494587023108849E+01   -0.375732761560793715E+00    0.303139725691672254E+03    0.171305678329519956E+00   -0.614752099830442589E+01
    0.959956630223652629E+00    0.123607403642935182E+00    0.966555376989668069E+01   -0.162385827779032432E+00    0.230230154161221975E+03    0.106871479928876079E+00   -0.614620134623400194E+01
    0.947855676159573113E+00    0.213317045431701879E+00    0.936220398864466929E+01   -0.143913107740073265E+00    0.209649906121099576E+03    0.371396763121021947E-01   -0.613738107323783844E+01
    0.974140016758030414E+00    0.961583652439494507E+00    0.941233880616080754E+01   -0.116583782258961044E-01    0.293776956093144349E+03    0.523132334695385337E-01   -0.609649930564080833E+01
    0.880310144517903348E+00    0.265931111421884248E+00    0.976285467779878502E+01   -0.312640603196650879E+00    0.209972601686681998E+03    0.114328736261880781E+00   -0.609450891338315248E+01
    0.957882154049232604E+00    0.938494984887718986E+00    0.972737501817669958E+01   -0.165881793582331571E+00    0.325554310028097802E+03    0.698893924150982560E-01   -0.608969788479629770E+01
    0.980167523558290066E+00    0.979916085097536693E+00    0.912822458338058063E+01   -0.785189565110009369E-01    0.292410760842961110E+03    0.111316936764337182E+00   -0.608044982268838208E+01
    0.928231051313109679E+00    0.190934137558561895E+00    0.980388673733867755E+01   -0.220306531666771388E+00    0.234362373487960156E+03    0.529052687844635758E-01   -0.606783855973488429E+01
    0.979191561785815345E+00    0.107113098327029047E+00    0.943877095562901225E+01   -0.120499343193149144E+00    0.219787772837068161E+03    0.109051978700909893E+00   -0.604699027203100847E+01
    0.927445205009349460E+00    0.552265294675253537E+00    0.984725395674800019E+01   -0.203133416115365506E+00    0.253141443689517388E+03    0.253221535696189354E-01   -0.603167516320236086E+01
    0.956344079890536825E+00    0.381218067567573760E+00    0.969061888520027814E+01   -0.117472301142417024E+00    0.234549161654112027E+03    0.561767040581758817E-01   -0.600346936110911322E+01
    0.989194699886958295E+00    0.259945518464675007E+00    0.971380421661388027E+01    0.242926491176778114E-01    0.235246986286256686E+03    0.388656981823446504E-01   -0.599620245379827921E+01
    0.962462611278145808E+00    0.114592210032251757E+00    0.941255123401452032E+01   -0.159432602157845604E+00    0.212322475886014985E+03    0.122031392065302169E+00   -0.598674316727325007E+01
    0.913583644667565919E+00    0.320422134037450179E+00    0.985889287721704832E+01   -0.240036660590367656E+00    0.235556949974716588E+03    0.550009691666851486E-01   -0.596890621269621136E+01
    0.901996110847574362E+00    0.269731211038723939E+00    0.950870087485012583E+01   -0.264095321605123612E+00    0.200538409071520618E+03    0.681645408096467204E-01   -0.596725733246154988E+01
    0.950287405308825384E+00    0.205802805771549024E+00    0.974614851621964107E+01   -0.490706951811610281E-01    0.221465921070982347E+03    0.120551797608435957E+00   -0.592860829991424154E+01
    0.893405352579487499E+00    0.879574417066290803E+00    0.963782326376260556E+01   -0.340435576420230923E+00    0.284627103459418208E+03    0.820775462044154580E-01   -0.587133280375598154E+01
    0.975811811872866031E+00    0.324544880914878153E+00    0.965321793100982894E+01   -0.228315093623741028E-01    0.231205420109687054E+03    0.470495437209423259E-01   -0.585237103278961079E+01
    0.999300401291377760E+00    0.322241289210006998E+00    0.957187562565881400E+01   -0.105512912388654456E-01    0.234560892161464835E+03    0.601865523381277870E-01   -0.583463520239532762E+01
    0.908811360538956725E+00    0.143507991531669987E+00    0.946822487428219617E+01   -0.277898396237842960E+00    0.200432554604129933E+03    0.443569906013823595E-01   -0.583053234251534214E+01
    0.773786782648569482E+00    0.771322341153494406E+00    0.100516792950878227E+02   -0.488789224009951173E+00    0.269195240195186670E+03    0.659747043109527587E-01   -0.581163736702887501E+01
    0.977033588758597693E+00    0.449206775105886524E+00    0.977500431563910332E+01   -0.310595387827392599E-01    0.244903460010494001E+03    0.885308223949776568E-01   -0.580456692212852410E+01
    0.934884313106347453E+00    0.902576047787095548E+00    0.937618745308466828E+01   -0.179527341147386998E+00    0.277332730214143339E+03    0.649751349032277326E-01   -0.577503951603775612E+01
    0.906039294568898756E+00    0.204510080838181230E+00    0.964609498343489591E+01   -0.208078910467537348E+00    0.202793825667433964E+03    0.710044971971084682E-01   -0.577418428782905924E+01
    0.793659057375170285E+00    0.181272115361357566E+00    0.101037563162935804E+02   -0.468395260872902952E+00    0.219952990982281193E+03    0.418568517514393765E-01   -0.572762722828698223E+01
    0.814432526938243417E+00    0.340031019788422595E+00    0.100542938935642727E+02   -0.330469070680152299E+00    0.213911154518787470E+03    0.662989380887995215E-02   -0.570543874314524047E+01
    0.965384612554897825E+00    0.228439683991223441E+00    0.963589000564465259E+01   -0.179304241816553578E-01    0.222592389443332422E+03    0.326512874539152745E-01   -0.568738806939542041E+01
    0.885984300988077678E+00    0.841581267024074098E+00    0.981064716835443740E+01   -0.298491904710137312E+00    0.291227880327794480E+03    0.485262729818093028E-01   -0.568093418786479187E+01
    0.926216489151264866E+00    0.428286529424857898E+00    0.984745219281306916E+01   -0.147478833479312677E+00    0.241621671970753795E+03    0.383223297972586641E-01   -0.566973572189700992E+01
    0.955419069906756291E+00    0.213564423260177771E+00    0.986517517047817627E+01   -0.269084030493500492E-01    0.237891064139756310E+03    0.110432145122327158E+00   -0.565802251502606701E+01
    0.947906995009962450E+00    0.289252516353420641E+00    0.955200290518494555E+01   -0.809470550637483299E-01    0.210551344638852555E+03    0.498109422938166069E-01   -0.564761894810762222E+01
    0.988870871538627627E+00    0.297551530438014133E+00    0.930287777145856509E+01   -0.726892689235580924E-01    0.218431402658823799E+03    0.740422682177438451E-01   -0.564632103810974684E+01
    0.847216603267688995E+00    0.304923416728196617E+00    0.100326869023361596E+02   -0.353460165641855451E+00    0.237506679778578672E+03    0.487977592446104530E-01   -0.563144625201188553E+01
    0.860836422953014102E+00    0.409728340555220616E+00    0.995564311140768687E+01   -0.330871555045748167E+00    0.227901028044415057E+03    0.872233146187967878E-01   -0.561823723438865663E+01
    0.904254856623278536E+00    0.166524722345815446E+00    0.958901286679048148E+01   -0.234756843745289157E+00    0.204280262399457143E+03    0.615042661644389435E-01   -0.560540055959128303E+01
    0.946130338357485279E+00    0.887611512733732844E+00    0.973700216550121311E+01   -0.191007673719799431E+00    0.304541881134903690E+03    0.765886359733882888E-01   -0.559008620156948943E+01
    0.930255053505342655E+00    0.272321016472006461E+00    0.923030043385410082E+01   -0.202304239819385057E+00    0.201697684113731043E+03    0.155285126923524891E-01   -0.558797076670699067E+01
    0.906842857491999443E+00    0.903360911840966119E+00    0.952251967066061056E+01   -0.228422410174682788E+00    0.278071510213350336E+03    0.727025376499714979E-02   -0.557511498313659182E+01
    0.942127097927735968E+00    0.255858330680686252E+00    0.939011082886255011E+01   -0.182807633878294240E+00    0.211529559271460101E+03    0.181015133978450725E-01   -0.555364456752595448E+01
    0.972164092226995735E+00    0.168228685574375592E+00    0.978391735772488680E+01   -0.216172577717523851E-01    0.234121941756105656E+03    0.812011369009818795E-01   -0.554521898527019985E+01
    0.897397526371248699E+00    0.171002754587999239E+00    0.998209265365667875E+01   -0.160779796482365178E+00    0.238217412416309486E+03    0.874239614983602642E-01   -0.553793088607324435E+01
    0.968892040539657384E+00    0.134139823173990036E+00    0.987961811718915506E+01    0.498248224645614357E-03    0.248060906562872788E+03    0.110191000029277834E-01   -0.552233442796430207E+01
    0.787997936057371562E+00    0.761520980704559647E+00    0.100743773089687600E+02   -0.504497652661889617E+00    0.281335472464351312E+03    0.378897992070173217E-01   -0.549405023091832589E+01
    0.970616795103124930E+00    0.902376682513828410E+00    0.954970379223635568E+01   -0.548757614971044916E-01    0.288903641205039037E+03    0.392208558136106361E-01   -0.548537718252093143E+01
    0.886255154063796735E+00    0.301075484108165814E+00    0.985964214505337999E+01   -0.212568388145312870E+00    0.214718609693155031E+03    0.242016553400233869E-01   -0.546826120198798904E+01
    0.929344047451574395E+00    0.185506971428413492E+00    0.974223583762955236E+01   -0.219560777245316530E+00    0.228535980874766921E+03    0.623185280244424860E-02   -0.545374522319148269E+01
    0.960689967801686362E+00    0.258685029137842804E+00    0.916846190482160495E+01   -0.134311574052330407E+00    0.207245179204360426E+03    0.296585230117883958E-01   -0.543443137015813171E+01
    0.953978321484106440E+00    0.139281566144934643E+00    0.982974746692092083E+01   -0.691151622651955400E-01    0.239899582944752638E+03    0.946268155967369268E-01   -0.542376383827206610E+01
    0.978893095105484501E+00    0.311215057332990652E+00    0.962715515155709234E+01   -0.954686139501292885E-02    0.224384363109504619E+03    0.851015201898711743E-01   -0.539128374632614893E+01
    0.981803929132898934E+00    0.309773258952062036E+00    0.949523933588551117E+01   -0.562495156646245498E-01    0.221529003734105572E+03    0.367573356854073233E-01   -0.539087710149585142E+01
    0.813453752360596583E+00    0.409129862957998913E+00    0.993767024563772239E+01   -0.456204032631021938E+00    0.208046981298732163E+03    0.931687982099478791E-02   -0.537909931614803050E+01
    0.903917903347996154E+00    0.876759184609719577E+00    0.959203921424833972E+01   -0.268983994031998908E+00    0.277512798921372337E+03    0.986647767149181898E-01   -0.537776170202261650E+01
    0.937428664239854603E+00    0.400083752178210628E+00    0.955363578123196966E+01   -0.135920425221775609E+00    0.214827448799223390E+03    0.482213962287584216E-01   -0.537513436535348621E+01
    0.905584150991696424E+00    0.871711606237675962E+00    0.961616622372706509E+01   -0.264032192549421119E+00    0.277688931824500116E+03    0.980749598716465498E-01   -0.537217243786548426E+01
    0.849208996941333116E+00    0.847102978324008604E+00    0.978280500710812539E+01   -0.362935779898281297E+00    0.273130439344059880E+03    0.833182941858295334E-01   -0.536902180867992040E+01
    0.975908281992957205E+00    0.297032180773790788E+00    0.965357377154269436E+01    0.291771281375519109E-02    0.224158085631520947E+03    0.218000184306257026E-01   -0.533462780191880626E+01
    0.921273844511719009E+00    0.141358346886889197E+00    0.979198688275868889E+01   -0.107944803686462976E+00    0.213687438901264784E+03    0.963409208694654406E-01   -0.532849870549988758E+01
    0.959888585992082488E+00    0.116833084360214445E+00    0.962430116858553930E+01   -0.293550349488809204E-01    0.214202993233209384E+03    0.206939217851061889E-01   -0.529018176975963694E+01
    0.916332754356934176E+00    0.905690797962826477E+00    0.978116143430479212E+01   -0.103893589502162431E+00    0.292045025471529470E+03    0.565848204603738442E-01   -0.528640399488570623E+01
    0.957610281261174534E+00    0.140823267113915546E+00    0.981109083890182632E+01   -0.117565448229546288E+00    0.242617537861364639E+03    0.119305887006424763E+00   -0.528381601605883588E+01
    0.886923788576921335E+00    0.832324175545679390E+00    0.994141659853281823E+01   -0.173761920433971540E+00    0.291597732433018905E+03    0.139167749119021734E-01   -0.527616371876117718E+01
    0.897109718824096625E+00    0.301296413544622999E+00    0.981240259364929557E+01   -0.315056940317320677E+00    0.226281575704140096E+03    0.104166544066298036E+00   -0.526383225572107705E+01
    0.833897336074295281E+00    0.107975420563952679E+00    0.100191309068354304E+02   -0.397253607625172478E+00    0.225551295078531012E+03    0.889013685454481950E-01   -0.525510614504749540E+01
    0.977382747418481190E+00    0.952812120654294770E+00    0.961036466438734216E+01   -0.239586986706461502E-01    0.302513958216895219E+03    0.907628350137402035E-01   -0.523459067602714612E+01
    0.915144583621383845E+00    0.299566518274613225E+00    0.996471025064451688E+01   -0.101823161354042568E+00    0.243249505653853930E+03    0.327411487382133588E-02   -0.523179918993201376E+01
    0.962504764346062802E+00    0.144058987382657377E+00    0.959842100919948393E+01   -0.399223106964319285E-01    0.217270568152260267E+03    0.775202136095526351E-01   -0.523045483636195563E+01
    0.968571604197988822E+00    0.203022945737129090E+00    0.986081818681901545E+01   -0.304990698126719195E-01    0.249602243025904329E+03    0.261309230289124388E-01   -0.521977791570800065E+01
    0.987515378850895020E+00    0.280736915720434410E+00    0.941959161127701705E+01   -0.121364160350365680E-01    0.218457338821430227E+03    0.541793155071681048E-01   -0.521912536682639150E+01
    0.936159394694506042E+00    0.486174071241509687E+00    0.953759595128131821E+01   -0.218348685517051333E+00    0.222500594288036041E+03    0.226912852916975327E-01   -0.521214980329753441E+01
    0.852576039453078693E+00    0.416966043628608007E+00    0.993682813297355949E+01   -0.345557606851612409E+00    0.223347651928170194E+03    0.676005292153880333E-01   -0.519514266515162237E+01
    0.960768149981079178E+00    0.106957918280283781E+00    0.972141694689318747E+01   -0.446761097430674603E-01    0.226136782686287887E+03    0.104304954203474368E+00   -0.519374926445017948E+01
    0.949631313189614468E+00    0.915381061538804053E+00    0.984065984856680309E+01   -0.256909305346186834E-01    0.313723309560480459E+03    0.565417701548650981E-01   -0.519159135223849866E+01
    0.901009818642591775E+00    0.253093606753538924E+00    0.994371509643231910E+01   -0.120375748115719716E+00    0.226778365510551993E+03    0.864215784145927653E-02   -0.519083861127008106E+01
    0.909764024861622778E+00    0.208937832912171384E+00    0.964190504669846682E+01   -0.231066245920702240E+00    0.212052497963779359E+03    0.488040011167447316E-01   -0.518484547189609302E+01
    0.878428058315443239E+00    0.368057755785533847E+00    0.992539583378264822E+01   -0.328179442876562533E+00    0.237719144230027950E+03    0.560089240297966667E-01   -0.517419615310637937E+01
    0.980541349983677812E+00    0.971650512172995473E+00    0.941959143504135454E+01   -0.105133910286621557E+00    0.308432552206960963E+03    0.846527043763684178E-01   -0.517138949371466694E+01
    0.991138482712590085E+00    0.154642185085275830E+00    0.967297404136057359E+01   -0.216785148870801692E-02    0.231467017625409113E+03    0.117438763385694409E+00   -0.517044660931114564E+01
    0.958593328364976682E+00    0.411805033263872911E+00    0.967797306659188372E+01   -0.867547473617671372E-01    0.227368887114288725E+03    0.129707740311557941E-01   -0.516825752915787806E+01
    0.933688175651242958E+00    0.153662712072199920E+00    0.976825009158697988E+01   -0.273304753202001649E-01    0.215733783157380714E+03    0.113698155166415630E-01   -0.516214504082840087E+01
    0.817296094715488919E+00    0.290541412042985503E+00    0.100707761363743291E+02   -0.407824431381174524E+00    0.228453909986103412E+03    0.598446826527069820E-01   -0.515957676154092226E+01
    0.980879770543584995E+00    0.132412906563976335E+00    0.967469627401980148E+01    0.356574229398400888E-01    0.228198042428305484E+03    0.361416032342344457E-01   -0.515064030823972629E+01
    0.870946711251041061E+00    0.477964539111373043E+00    0.991906309650916818E+01   -0.337898479925403450E+00    0.236741451277982748E+03    0.338159969186575676E-01   -0.513464573293510362E+01
    0.938282558023977753E+00    0.200655859412258664E+00    0.993382429049906968E+01   -0.268835123556803168E-01    0.239206752068707118E+03    0.133770591257931868E-01   -0.511297207572162549E+01
    0.849465419166558600E+00    0.177715367153058523E+00    0.992990070463757135E+01   -0.361961556782812277E+00    0.211574571841372574E+03    0.124235689936834523E+00   -0.507943032738221412E+01
    0.886200914576069643E+00    0.263380400266888415E+00    0.976430255805410674E+01   -0.344728777852127077E+00    0.216853496746963629E+03    0.333357566513671627E-01   -0.506754263098860491E+01
    0.983511021759666648E+00    0.970509265568291535E+00    0.966977409861311976E+01    0.564569693359073810E-01    0.315085717997851702E+03    0.495278322557916179E-01   -0.506402046267067174E+01
    0.909586464829910235E+00    0.129476182727969902E+00    0.977746177273513872E+01   -0.205796088374587072E+00    0.216869855811365028E+03    0.143808192707894106E+00   -0.505829714046739021E+01
    0.888260597456438150E+00    0.811406754961335297E+00    0.976248466596168107E+01   -0.329271064166933858E+00    0.275645168160167202E+03    0.110667837389603653E-01   -0.505573835013799311E+01
    0.819185595590610882E+00    0.326379952857805078E+00    0.996449348502069654E+01   -0.400268642180517720E+00    0.209561655226502154E+03    0.265911257727731443E-01   -0.505557690607390597E+01
    0.902409457442125973E+00    0.890479766867302014E+00    0.980359718972218452E+01   -0.138968852905385187E+00    0.289204996872536924E+03    0.160929140276676909E-01   -0.504261555067806100E+01
    0.825402757267582166E+00    0.286759677484011377E+00    0.996625690964726196E+01   -0.367333613222529554E+00    0.210557611409676127E+03    0.118361129785742678E-01   -0.503217746754037876E+01
    0.900132823666534465E+00    0.163671114297566533E+00    0.972836029986242501E+01   -0.244393498916221308E+00    0.208074223807094114E+03    0.142046144756028364E+00   -0.502475320573938333E+01
    0.980599097916790563E+00    0.324766148624144546E+00    0.957870840718919681E+01   -0.768430546506277956E-01    0.228193802969133600E+03    0.115375232895654434E+00   -0.501390559487667264E+01
