    0.242118322643530393E+01    0.909046014093634547E+01    0.162859737873077393E+00    0.175559520721435547E+01    0.171338135182857509E+00   -0.182262156859039795E+07   -0.690775511231546968E+01    1
    0.116927532182496785E+01    0.995623694822649874E+01   -0.149416822195053101E+01    0.915366411209106445E+01    0.216009917259216318E-01   -0.117491910890780529E+07   -0.690875511231548245E+01    1
    0.143368557554429765E+01    0.940420594216054084E+01   -0.884626209735870361E+00    0.941079854965209961E+01    0.144221009850502013E+00   -0.101650278975983977E+07   -0.690975511231547301E+01    1
    0.219281567375814923E+01    0.926309194978723482E+01    0.545240640640258789E-01    0.267713069915771484E+02    0.477037022113800044E-01   -0.907490094686038909E+06   -0.691075511231547601E+01    1
    0.225579025306534797E+01    0.924940027029389888E+01   -0.194718420505523682E+00    0.320352315902709961E+02    0.916455282568931634E-01   -0.904956980064298143E+06   -0.691175511231546658E+01    1
    0.902382190064013101E+00    0.100572941820077748E+02   -0.151745569705963135E+01    0.307041406631469727E+02    0.755165205597877476E-01   -0.752984642245591735E+06   -0.691275511231547579E+01    1
    0.188967542730098970E+01    0.924581897586205592E+01   -0.238234186172485352E+01    0.582978129386901855E+02    0.181839671194553382E+00   -0.733288108128752094E+06   -0.691375511231547435E+01    1
    0.206017614078748235E+01    0.938178646980112596E+01   -0.161991357803344727E+00    0.637848973274230957E+02    0.817740237712860120E-02   -0.720176095726212487E+06   -0.691475511231548357E+01    1
    0.194408912809431556E+01    0.917302913849463408E+01   -0.787232160568237305E+00    0.109933018684387207E+02    0.475475012063980088E-01   -0.607318991483514896E+06   -0.691575511231552209E+01    1
    0.113043308804690837E+00    0.900818248106320318E+01   -0.165819317102432251E+01    0.257621955871582031E+04    0.151584704637527462E+00   -0.601052831959620002E+06   -0.691675511231554463E+01    1
    0.104513645101189614E+00    0.933166243795616168E+01   -0.248058956861495972E+01    0.234332263469696045E+04    0.146060757637023926E-01   -0.600614179698984837E+06   -0.691775511231549967E+01    1
    0.117129414190113551E+00    0.910668153723523233E+01    0.259466469287872314E+00    0.238743907213211060E+04    0.961571001410484322E-01   -0.589474737717706710E+06   -0.691875511231549378E+01    1
    0.144626627354085435E+00    0.914004587102860633E+01    0.484493076801300049E+00    0.265034759044647217E+04    0.977857525348663353E-01   -0.573895086219100398E+06   -0.691975511231551454E+01    1
    0.114156637041270728E+00    0.958281669290358273E+01    0.247706055641174316E+00    0.214723026752471924E+04    0.634148215055465730E-01   -0.569714241199930198E+06   -0.692075511231548113E+01    1
    0.131035828980088226E+00    0.100449668685794045E+02   -0.203065687417984009E+01    0.270235186815261841E+04    0.168159532785415650E+00   -0.557958104605884640E+06   -0.692175511231547080E+01    1
    0.145904050114631645E+00    0.944385913216417094E+01   -0.104791194200515747E+01    0.271420633792877197E+04    0.461472763419151291E-01   -0.546547569711114513E+06   -0.692275511231549334E+01    1
    0.135584954052686696E+00    0.994654008602464934E+01   -0.401414632797241211E+00    0.216738313436508179E+04    0.130054657638072974E+00   -0.528257555728890467E+06   -0.692375511231548746E+01    1
    0.176610102430880073E+00    0.929782976271079953E+01    0.222733795642852783E+00    0.252390986680984497E+04    0.133725258648395545E+00   -0.519618143779640377E+06   -0.692475511231548957E+01    1
    0.128534742299079907E+00    0.912024219889085330E+01   -0.235564619302749634E+01    0.224557560682296753E+04    0.522225636243820179E-01   -0.518245753242426028E+06   -0.692575511231552365E+01    1
