-4813169004789664967 1.59251
6789307119539483653 0.56331
-487221967221000487 2.45095e-06
-8321839012236711679 1263.03
-4424383600264096967 1.59251
4564287213424969985 1263.03
-2009903127825190087 1.59251
2541948780306016513 1263.03
-3356068300666357959 1.59251
2175313226804295937 1263.03
-6391472325098220743 1.59251
5519203831243950337 1263.03
