    0.115111073222279550E+00    0.103753533753748101E+00    0.949410436777660749E+01   -0.397946536540985107E+00    0.280540931224822998E+04    0.221728443503379807E+00   -0.401054875835548097E+06   -0.693375511231550057E+01    1
    0.103382975303292268E+00    0.102528185297211555E+00    0.979960901381766014E+01    0.397833585739135742E+00    0.242135882377624512E+04    0.516486970484256736E+00   -0.397168614847917575E+06   -0.693475511231554709E+01    1
    0.176753837740319963E+01    0.149569620387839364E+01    0.959935781759081053E+01   -0.235778212547302246E+00    0.604039371013641357E+03    0.591890919208526572E-01   -0.396661801022884669E+06   -0.693575511231551811E+01    1
    0.103420168395388123E+01    0.490260219890122695E+00    0.998804925691180401E+01   -0.104380333423614502E+01    0.319207727909088135E+03    0.381173351109027836E+00   -0.386515479887220659E+06   -0.693675511231548558E+01    1
    0.986275244479894675E+00    0.820367636268095834E+00    0.988463433295619787E+01   -0.134069776535034180E+01    0.366209328174591064E+03    0.341361957192420906E+00   -0.382163600181485817E+06   -0.693775511231549125E+01    1
    0.993331959318995539E+00    0.461044365032856673E+00    0.986736402285008474E+01   -0.237203127145767212E+01    0.263338208198547363E+03    0.390881176888942694E+00   -0.381111572342166444E+06   -0.693875511231549424E+01    1
    0.169642475306117535E+01    0.133394505977463917E+01    0.910441084178353499E+01   -0.160313922166824341E+01    0.149723947048187256E+03    0.400201654136180862E+00   -0.376274222793316061E+06   -0.693975511231547948E+01    1
    0.102098481299579147E+01    0.851494131477906868E+00    0.101042855626318993E+02   -0.310984134674072266E+00    0.534722685813903809E+03    0.387303439676761618E+00   -0.375493871504077921E+06   -0.694075511231545761E+01    1
    0.143668289321780218E+00    0.118218372205369307E+00    0.950764785480930819E+01   -0.476641297340393066E+00    0.290834534168243408E+04    0.374470928311347928E+00   -0.374812158047796111E+06   -0.694175511231546682E+01    1
    0.158094950951278207E+00    0.113667790230054203E+00    0.945461472224348931E+01   -0.622647166252136230E+00    0.290416038036346436E+04    0.239667476117610911E+00   -0.360647911546498712E+06   -0.694275511231551334E+01    1
    0.104211468395233153E+00    0.104012467005782760E+00    0.923207535189694539E+01   -0.228878855705261230E+00    0.216059017181396484E+04    0.673365786671638461E-01   -0.360115050890401064E+06   -0.694375511231550835E+01    1
    0.138494148145419360E+01    0.927403443414204887E+00    0.939619808144711932E+01   -0.108171314001083374E+01    0.350710809230804443E+03    0.305325073003768904E-01   -0.358186289395800792E+06   -0.694475511231550335E+01    1
    0.142282043707036965E+01    0.444110922822663068E+00    0.975348000956568839E+01   -0.341063141822814941E-01    0.294453442096710205E+03    0.442160673737525878E+00   -0.357018293978599715E+06   -0.694575511231551523E+01    1
    0.129407668584966662E+01    0.518035422697630366E+00    0.947164458762870431E+01   -0.129957467317581177E+01    0.357067465782165527E+03    0.327715077698230717E+00   -0.356963673461861501E+06   -0.694675511231552090E+01    1
    0.149909599390804771E+01    0.939777161756225610E+00    0.940330648262297863E+01   -0.336606562137603760E+00    0.498960793018341064E+03    0.185835358500480649E-01   -0.354855692871333158E+06   -0.694775511231551945E+01    1
    0.105988978430271150E+00    0.100719652657179429E+00    0.986203358069933778E+01   -0.138708049058914185E+01    0.207998371124267578E+04    0.891544175148010209E-01   -0.352475024555572541E+06   -0.694875511231547005E+01    1
    0.139119853354704381E+01    0.410447545826682803E+00    0.951880056423086707E+01   -0.579670131206512451E+00    0.383075773715972900E+03    0.418236732482910115E-01   -0.351456662754985213E+06   -0.694975511231546506E+01    1
    0.148747415862143045E+00    0.141813773698266588E+00    0.100680407291223712E+02    0.116627216339111328E+00    0.279766720533370972E+04    0.121911063790321336E+00   -0.350263713654961612E+06   -0.695075511231549914E+01    1
    0.176742348955947159E+01    0.739479190703481892E+00    0.956820270110912396E+01    0.316109359264373779E+00    0.648682594299316406E+03    0.271843166947364767E+00   -0.350117878614457091E+06   -0.695175511231552257E+01    1
    0.171584535081106426E+01    0.119155959343145956E+01    0.949291125723734375E+01   -0.384406924247741699E+00    0.170367658138275146E+03    0.414451479911804171E-01   -0.350091238239397644E+06   -0.695275511231550336E+01    1
    0.179064600785869366E+01    0.751079936227603162E+00    0.909863126571827152E+01   -0.226395559310913086E+01    0.648486614227294922E+02    0.425335125029087047E+00   -0.347157695214385574E+06   -0.695375511231547883E+01    1
    0.110672067064046864E+00    0.105716847721989485E+00    0.958175431980002479E+01    0.479405105113983154E+00    0.189083182811737061E+04    0.535340592861175524E+00   -0.346751307153612666E+06   -0.695475511231550136E+01    1
    0.868077330235362155E+00    0.525851830231071737E+00    0.100193161836937339E+02   -0.194894999265670776E+01    0.464513361454010010E+03    0.130029824376106246E-01   -0.346091017436375550E+06   -0.695575511231551680E+01    1
    0.103435650295794004E+00    0.995100498876371198E-01    0.971478362131002626E+01   -0.895996451377868652E+00    0.185036909580230713E+04    0.368461132645606981E+00   -0.345111746491219557E+06   -0.695675511231548427E+01    1
    0.120962219838613261E+01    0.403157335312546161E+00    0.989957513328967309E+01    0.475543975830078125E+00    0.647972345352172852E+03    0.212451038658618918E+00   -0.344834145888163766E+06   -0.695775511231548727E+01    1
    0.107157621690523630E+01    0.825470836729863544E+00    0.979085479306243300E+01   -0.233851921558380127E+01    0.271583497524261475E+03    0.427491978108882842E+00   -0.343903222155155439E+06   -0.695875511231550270E+01    1
    0.140722517097759248E+01    0.137507061866323088E+01    0.954176366598111692E+01   -0.185620188713073730E+00    0.606198370456695557E+03    0.503724405467510183E+00   -0.339031711320894188E+06   -0.695975511231551458E+01    1
    0.106007160835772751E+01    0.945397183323201995E+00    0.999872093669056383E+01    0.545839667320251465E-01    0.244841694831848145E+03    0.557358369827270494E+00   -0.337360565317109693E+06   -0.696075511231551580E+01    1
    0.919117230274379304E+00    0.103485637347252829E+00    0.100864418304217214E+02   -0.219875788688659668E+01    0.502949416637420654E+03    0.540076603889465323E+00   -0.333873449064446380E+06   -0.696175511231550104E+01    1
    0.135772893223464475E+00    0.118056733307562556E+00    0.100392191181419221E+02   -0.118763321638107300E+01    0.231837379932403564E+04    0.417605464160442308E+00   -0.333719937932963367E+06   -0.696275511231553423E+01    1
    0.123213484208822249E+00    0.121389090913089151E+00    0.101097681228713778E+02   -0.202609407901763916E+01    0.241744136810302734E+04    0.155340703725814794E+00   -0.333626561945232446E+06   -0.696375511231550171E+01    1
    0.117552847206652156E+01    0.100153951172678979E+01    0.996375017979978672E+01   -0.122618603706359863E+01    0.762503206729888916E+03    0.171044517755508413E+00   -0.333083273522832664E+06   -0.696475511231547362E+01    1
    0.104554068059080851E+01    0.313668021847376743E+00    0.997511227941998158E+01   -0.128618669509887695E+01    0.379686892032623291E+03    0.550774522423744139E+00   -0.333046916862931044E+06   -0.696575511231551836E+01    1
    0.218017215817111776E+01    0.280201586325878715E+00    0.902743985999105725E+01   -0.534757614135742188E+00    0.624214410781860352E+02    0.432317366898059829E+00   -0.332660315150359471E+06   -0.696675511231553202E+01    1
    0.187664480692684654E+00    0.156318447509877390E+00    0.995833407483593724E+01    0.776636600494384766E-01    0.294179195165634155E+04    0.237869110703468299E-01   -0.328718897715431289E+06   -0.696775511231552436E+01    1
    0.132408196788847465E+00    0.123764559314508610E+00    0.993518422534910783E+01   -0.208394557237625122E+01    0.248550385236740112E+04    0.247988262772560086E+00   -0.328654203992609051E+06   -0.696875511231550959E+01    1
    0.197750549524426472E+00    0.124105662975386805E+00    0.927642366320424117E+01   -0.845836997032165527E+00    0.292259716987609863E+04    0.309272175431251517E+00   -0.327888414939947368E+06   -0.696975511231549394E+01    1
    0.158106110024446256E+01    0.150449819851469524E+01    0.938135556201705612E+01   -0.385724067687988281E+00    0.673812389373779297E+03    0.434187261462211593E+00   -0.325215047219631902E+06   -0.697075511231548450E+01    1
    0.152076995635092249E+00    0.149167649899705740E+00    0.910888388469775201E+01   -0.146881616115570068E+01    0.282133519649505615E+04    0.258957345485687218E+00   -0.324659138039588579E+06   -0.697175511231548395E+01    1
    0.112412765078258503E+01    0.117945985602604914E+00    0.999784685353462521E+01   -0.955500364303588867E+00    0.704797089099884033E+03    0.847957193851470864E-01   -0.323879015981734905E+06   -0.697275511231548872E+01    1
    0.174049898145800830E+01    0.502061857321287053E+00    0.952420769633049602E+01    0.592715740203857422E-01    0.492062866687774658E+03    0.305784590542316381E+00   -0.321972917343573761E+06   -0.697375511231548995E+01    1
    0.141013248373246203E+01    0.130057384640009843E+01    0.968623294876872265E+01    0.289970517158508301E+00    0.725788593292236328E+03    0.414010215103626233E+00   -0.321212465739561478E+06   -0.697475511231553025E+01    1
    0.119785924614429468E+00    0.104756381630593781E+00    0.950682529552213218E+01   -0.187337124347686768E+01    0.189996492862701416E+04    0.332107789218425709E+00   -0.320809254440407269E+06   -0.697575511231552614E+01    1
    0.147301563187301171E+00    0.108295013292633413E+00    0.984002167265691874E+01   -0.145220166444778442E+01    0.231612735986709595E+04    0.100683677196502674E+00   -0.318668377047521295E+06   -0.697675511231550338E+01    1
    0.100751107016068708E+01    0.149879424881475126E+00    0.999655497138843607E+01   -0.736670374870300293E+00    0.534132778644561768E+03    0.274159478843212123E+00   -0.317528744353333430E+06   -0.697775511231553747E+01    1
    0.265420356558322912E+00    0.119671386491544365E+00    0.988445564677731525E+01    0.200310885906219482E+00    0.299965488910675049E+04    0.134216603338718404E+00   -0.309829410308779450E+06   -0.697875511231551471E+01    1
    0.133901738757312316E+00    0.131961617647784135E+00    0.997683724246579118E+01   -0.578876018524169922E+00    0.214530766010284424E+04    0.458716034889221184E-02   -0.309667534180216782E+06   -0.697975511231548751E+01    1
    0.140510798311024909E+01    0.341727831708923180E+00    0.976898792295807183E+01   -0.701979756355285645E+00    0.797458291053771973E+03    0.221526686847209914E+00   -0.308177949284615053E+06   -0.698075511231549406E+01    1
    0.188511459667450199E+01    0.160098949066625962E+01    0.955553357763437106E+01    0.367847025394439697E+00    0.130431962013244629E+04    0.499542543292045560E-01   -0.303876493055635889E+06   -0.698175511231549972E+01    1
    0.140066572540926937E+01    0.110117060410150147E+01    0.948396657341894311E+01   -0.116159880161285400E+01    0.290026724338531494E+03    0.235900105834007251E+00   -0.299954088441684376E+06   -0.698275511231551516E+01    1
    0.121623453571647411E+01    0.485459309600341782E+00    0.997251715884632617E+01   -0.398072063922882080E+00    0.876922667026519775E+03    0.412796711623668655E+00   -0.297923047135807050E+06   -0.698375511231553414E+01    1
    0.184047898079931743E+00    0.138848888953640365E+00    0.948698993795760259E+01   -0.739199876785278320E+00    0.238707911968231201E+04    0.292663167417049397E+00   -0.297435141213730094E+06   -0.698475511231553270E+01    1
    0.195629026266753686E+00    0.185392566611683796E+00    0.936302280870688186E+01   -0.159046649932861328E+00    0.256673222780227661E+04    0.129527705907821651E-01   -0.288865364014507446E+06   -0.698575511231552948E+01    1
    0.176808880077481273E+00    0.102960410461272134E+00    0.916117395194534545E+01   -0.135218048095703125E+01    0.210640615224838257E+04    0.234613389372825609E+00   -0.288271816128766164E+06   -0.698675511231552360E+01    1
    0.201249530117565412E+01    0.186432856351502552E+01    0.902005477213491247E+01   -0.226629680395126343E+01    0.161913692951202393E+03    0.199862884879112218E+00   -0.285107589067197172E+06   -0.698775511231549373E+01    1
    0.153848193120270960E+01    0.307239716546075292E+00    0.964551317963142907E+01    0.246572732925415039E+00    0.912069618701934814E+03    0.290026051998138412E+00   -0.284140508222844801E+06   -0.698875511231551716E+01    1
    0.197639689036774646E+01    0.361134608519611822E+00    0.902895746575278224E+01   -0.583363354206085205E+00    0.229125916957855225E+03    0.199399023056030245E+00   -0.283053150840140122E+06   -0.698975511231552993E+01    1
    0.228399586900913754E+01    0.206478044479406453E+01    0.931104006205882762E+01    0.124178528785705566E-01    0.137713640928268433E+04    0.738128292560577270E-01   -0.282346434141428734E+06   -0.699075511231550273E+01    1
    0.199513752771377562E+00    0.152332641557132831E+00    0.999774394599810101E+01    0.247946560382843018E+00    0.209029555320739746E+04    0.350667751431465113E+00   -0.279946262079421605E+06   -0.699175511231550484E+01    1
    0.143082595208305130E+01    0.358885556103944292E+00    0.980580989389825852E+01    0.452708899974822998E+00    0.104825806617736816E+04    0.274244545996189082E+00   -0.279328440153142787E+06   -0.699275511231551850E+01    1
    0.214558333027589354E+01    0.649243863454078585E+00    0.930082704986281783E+01   -0.142944151163101196E+01    0.539781510829925537E+03    0.534582767784595458E+00   -0.275576137816469127E+06   -0.699375511231549929E+01    1
    0.115150958813309667E+00    0.107248476311210234E+00    0.996751857247071982E+01   -0.351759612560272217E+00    0.133941328525543213E+04    0.290244680643081621E+00   -0.275357864733890048E+06   -0.699475511231549785E+01    1
    0.114334947088587291E+01    0.160432821057953839E+00    0.994483531192333459E+01    0.106790304183959961E+00    0.103343564271926880E+04    0.136115291416645023E+00   -0.274493588678590662E+06   -0.699575511231553371E+01    1
    0.164879186508178732E+00    0.104788395465468337E+00    0.919107539105428017E+01   -0.838322341442108154E+00    0.176316297054290771E+04    0.125277547538280465E+00   -0.273231786060650134E+06   -0.699675511231554026E+01    1
    0.105507030207377683E+01    0.953247807624409305E+00    0.972008490165205785E+01   -0.142150074243545532E+01    0.796707808971405029E+03    0.186037923395633686E+00   -0.272622709283724544E+06   -0.699775511231553793E+01    1
    0.112673283240079886E+00    0.112271212178775850E+00    0.940771433207059538E+01   -0.443942666053771973E+00    0.138502568006515503E+04    0.131523719429969769E-01   -0.272072753332026186E+06   -0.699875511231551695E+01    1
    0.860843948240339829E+00    0.794261557152295961E+00    0.100588985020901269E+02   -0.138027948141098022E+01    0.808636307716369629E+03    0.411758697032928445E-01   -0.271477950535400712E+06   -0.699975511231549596E+01    1
    0.193226136176705365E+00    0.125865036341935660E+00    0.999688346233949332E+01   -0.245451778173446655E+01    0.238860440254211426E+04    0.420473769605159697E+00   -0.270967947390941670E+06   -0.700075511231552117E+01    1
    0.146800972785991424E+01    0.263540010187494012E+00    0.940114920978306401E+01   -0.754583060741424561E+00    0.552653431892395020E+03    0.427049399912357297E+00   -0.270098542538198759E+06   -0.700175511231554282E+01    1
    0.156061648329877856E+01    0.108528279391102012E+01    0.963828848172321884E+01   -0.110420829057693481E+01    0.145071208477020264E+03    0.465762194991111711E+00   -0.269609766428941803E+06   -0.700275511231553516E+01    1
    0.123181809625536198E+01    0.597222383957107250E+00    0.956965195888167308E+01   -0.691481769084930420E+00    0.960382103919982910E+03    0.113013430237770066E+00   -0.269432566315000120E+06   -0.700375511231549996E+01    1
    0.116956470912945276E+01    0.695174381261385421E+00    0.999187499179314464E+01   -0.695321798324584961E+00    0.103312969207763672E+04    0.248208002746105161E+00   -0.267009887223589816E+06   -0.700475511231551984E+01    1
    0.153806382837474359E+00    0.111304264548281573E+00    0.942435261605320740E+01    0.115407526493072510E+00    0.149841088056564331E+04    0.265228168666362729E+00   -0.266835462165341713E+06   -0.700575511231551840E+01    1
    0.277312549001276498E+00    0.158379395758233010E+00    0.968927439923682421E+01    0.460740685462951660E+00    0.236900335550308228E+04    0.217109761834144571E+00   -0.266375349287183082E+06   -0.700675511231550097E+01    1
    0.262772083375632792E+00    0.190508973299325396E+00    0.936565241872738241E+01   -0.807909309864044189E+00    0.287624520063400269E+04    0.381926596164703313E-03   -0.266129092804330925E+06   -0.700775511231549419E+01    1
    0.201756228862309461E+01    0.826243288094854589E+00    0.942285498893447304E+01   -0.900274932384490967E+00    0.120265513658523560E+04    0.522073922455310813E+00   -0.265300743080543121E+06   -0.700875511231548121E+01    1
    0.177844821596682079E+00    0.150979346112366491E+00    0.946562582865157509E+01   -0.105195689201354980E+01    0.209742897748947144E+04    0.735193711519241261E-01   -0.264880517058425350E+06   -0.700975511231552773E+01    1
    0.207851787665390964E+01    0.106408225255370303E+01    0.922413850299176730E+01    0.479063391685485840E+00    0.111718744039535522E+04    0.517022125720977721E+00   -0.263716489284502924E+06   -0.701075511231552895E+01    1
    0.177160480233192447E+00    0.129932840270470973E+00    0.993108474800855490E+01   -0.227551841735839844E+01    0.213717377185821533E+04    0.295719826221466031E+00   -0.262789142853784899E+06   -0.701175511231552218E+01    1
    0.282453671623349223E+00    0.247047359543576261E+00    0.900255803740824412E+01    0.317214787006378174E+00    0.265136826038360596E+04    0.207584059238433816E+00   -0.262378010122883599E+06   -0.701275511231549853E+01    1
    0.180236196668475879E+01    0.974654661848501802E+00    0.955344437238162669E+01   -0.807059764862060547E+00    0.126715868711471558E+04    0.195053660869598383E+00   -0.260501745891562197E+06   -0.701375511231546067E+01    1
    0.285986364433229001E+00    0.266729448381440748E+00    0.926245732994516757E+01    0.320088148117065430E+00    0.274098175764083862E+04    0.164951507151126858E+00   -0.259907716449006926E+06   -0.701475511231549120E+01    1
    0.147073972315031298E+01    0.886653884651100510E+00    0.960971846144344077E+01   -0.543675601482391357E+00    0.366455912590026855E+03    0.293620492815971357E+00   -0.258175032013414981E+06   -0.701575511231549598E+01    1
    0.218900968015730391E+00    0.122656305373219823E+00    0.975766543012134946E+01   -0.960123240947723389E+00    0.204275447130203247E+04    0.369679990708827955E+00   -0.257696815034129453E+06   -0.701675511231551852E+01    1
    0.969759575020194164E+00    0.329265351534187234E+00    0.983635506591448383E+01   -0.181365060806274414E+01    0.827945888042449951E+03    0.238557629287242862E+00   -0.255122606236732914E+06   -0.701775511231554905E+01    1
    0.134945306006562715E+01    0.116086762468295257E+01    0.975475415628494069E+01   -0.186295157670974731E+01    0.528821110725402832E+03    0.123349224030971510E+00   -0.254863720753422735E+06   -0.701875511231552718E+01    1
    0.274300319800436510E+00    0.263490813651556077E+00    0.100549960772599061E+02   -0.641738414764404297E+00    0.290050935745239258E+04    0.371114076077938060E+00   -0.250460638074526825E+06   -0.701975511231552307E+01    1
    0.275102583780884757E+00    0.134957522216673842E+00    0.912830761211618480E+01   -0.553196549415588379E+00    0.215013027191162109E+04    0.474997369349002774E+00   -0.248778421210214554E+06   -0.702075511231549143E+01    1
    0.172907652855724092E+01    0.152031524272997287E+01    0.911139467436783690E+01   -0.226879233121871948E+01    0.320014894008636475E+03    0.212858054339885694E+00   -0.248511130958899099E+06   -0.702175511231545713E+01    1
    0.217040300637245220E+01    0.170976780165558950E+01    0.903371820112605484E+01   -0.101546472311019897E+01    0.190702021121978760E+03    0.479137775599956461E+00   -0.248342581494512531E+06   -0.702275511231550986E+01    1
    0.214551704437315471E+00    0.167672816731582242E+00    0.901036835490782018E+01   -0.761496901512145996E+00    0.197267138957977295E+04    0.510239215791225331E+00   -0.248231126362609764E+06   -0.702375511231555993E+01    1
    0.265307350052458091E+01    0.608301964330939304E+00    0.901049677902696899E+01   -0.497518360614776611E+00    0.759466588497161865E+03    0.176356567442417123E+00   -0.248109719806496927E+06   -0.702475511231551941E+01    1
    0.152492542798161518E+00    0.127591806362926635E+00    0.974451794082286149E+01   -0.927868962287902832E+00    0.146824461221694946E+04    0.422834905087947799E+00   -0.247779445064954285E+06   -0.702575511231549044E+01    1
    0.200879136044776452E+01    0.151876529650083403E+01    0.945508313379597887E+01    0.168602526187896729E+00    0.146893143653869629E+04    0.284284894764423368E+00   -0.247499388176353561E+06   -0.702675511231551386E+01    1
    0.248617033950269239E+00    0.205189155036653470E+00    0.936304762428449067E+01   -0.227239489555358887E+00    0.232092744112014771E+04    0.427888453006744322E-02   -0.247141130463328474E+06   -0.702775511231550709E+01    1
    0.204816645926660312E+01    0.733592683888254937E+00    0.918579661297330041E+01   -0.109452086687088013E+01    0.158462762832641602E+03    0.514983107149600938E+00   -0.246185866984368768E+06   -0.702875511231551275E+01    1
    0.214578427561765928E+01    0.204964624487727365E+01    0.912287566443894882E+01    0.221664130687713623E+00    0.127383989095687866E+04    0.512875489294528863E+00   -0.245364835786738229E+06   -0.702975511231550776E+01    1
    0.177003642931097738E+01    0.187220921206209368E+00    0.944675975072431839E+01    0.302573144435882568E+00    0.125576215982437134E+04    0.350626194477081238E-01   -0.244987461968051211E+06   -0.703075511231546724E+01    1
    0.203866701431572428E+00    0.141899591489180854E+00    0.925282881573249583E+01   -0.197270327806472778E+01    0.195651108026504517E+04    0.548089889287948551E+00   -0.242270096470957680E+06   -0.703175511231548889E+01    1
    0.215221522243201735E+00    0.175706760224497188E+00    0.916564937827662085E+01   -0.242607742547988892E+01    0.240548372268676758E+04    0.211373555064201329E+00   -0.241872501446813461E+06   -0.703275511231553985E+01    1
    0.115478969888699057E+01    0.666722038915107951E+00    0.995783601077122071E+01   -0.119423252344131470E+01    0.118014711141586304E+04    0.124513121843338001E+00   -0.241538096722500341E+06   -0.703375511231551886E+01    1
    0.130944282656353717E+01    0.239689439999703657E+00    0.952002332728235956E+01   -0.210137152671813965E+01    0.363366544246673584E+03    0.485446653366088832E+00   -0.240369922166260803E+06   -0.703475511231550765E+01    1
    0.364127656499147467E+00    0.141225690905467688E+00    0.909573092756012969E+01   -0.422434389591217041E+00    0.273158079385757446E+04    0.120606835484504682E+00   -0.240094966880720633E+06   -0.703575511231551776E+01    1
    0.267453221083760295E+00    0.163339295904630755E+00    0.100176651065767359E+02   -0.209201687574386597E+01    0.274635636806488037E+04    0.872893723845481750E-01   -0.239798864258344576E+06   -0.703675511231548700E+01    1
    0.217060594820916664E+00    0.144944376093063543E+00    0.956222368911646825E+01    0.354055464267730713E+00    0.157499867677688599E+04    0.477580871582031219E+00   -0.239439272136079875E+06   -0.703775511231547224E+01    1
    0.128629877882927657E+01    0.224647226151685198E+00    0.983484692372049096E+01    0.248077273368835449E+00    0.125650137662887573E+04    0.554108205139636989E+00   -0.238717016470106930E+06   -0.703875511231545570E+01    1
    0.213928492077469834E+00    0.177744380697441667E+00    0.969782722125061092E+01   -0.161854064464569092E+01    0.216050076484680176E+04    0.349226998090743979E+00   -0.238048768507214991E+06   -0.703975511231547202E+01    1
    0.139849369485425945E+01    0.102729347132125892E+01    0.978343192103586112E+01   -0.735127031803131104E+00    0.130688452720642090E+04    0.364736093878746004E+00   -0.237990851805003098E+06   -0.704075511231547946E+01    1
    0.115568777499371755E+01    0.699905264765588231E+00    0.995366138569282377E+01    0.788624286651611328E-01    0.133487945795059204E+04    0.156486651897430412E+00   -0.237053332037133252E+06   -0.704175511231548690E+01    1
    0.121863226890742776E+00    0.106650040810708724E+00    0.930597502040758862E+01   -0.183072304725646973E+01    0.112424075603485107E+04    0.304751088619232169E+00   -0.235939371619518701E+06   -0.704275511231548812E+01    1
    0.261666775611162195E+00    0.202043681094288052E+00    0.100867118575543451E+02   -0.231070631742477417E+01    0.289208543300628662E+04    0.122186504900455462E+00   -0.235686626572859182E+06   -0.704375511231546003E+01    1
