    0.107371039507112886E+01    0.965616722226212865E+01    0.208244292759542038E+00    0.566001672127886081E+03    0.377412862560066786E+00   -0.111503350949574553E+01
    0.100373240548045173E+01    0.975838070781056111E+01    0.127138522723088343E+00    0.540312797621971299E+03    0.151495925283993721E+00   -0.111037451346248162E+01
    0.105123447295509798E+01    0.965623815615398406E+01    0.235025495582089405E+00    0.537130559014492746E+03    0.271470852908506310E+00   -0.107869233695735645E+01
    0.141989325020615231E+01    0.938194003418929157E+01    0.422600973377233124E+00    0.936909954910725332E+03    0.520793082005131525E+00   -0.105961195262568886E+01
    0.111671601508737783E+01    0.930280075282853147E+01    0.253804023185344896E+00    0.564868521054302278E+03    0.162600807645123219E+00   -0.944953722748637759E+00
    0.117657295994448674E+01    0.977964290820730220E+01    0.938875481489045427E-01    0.976089010135805552E+03    0.861757015397921350E-01   -0.906113534762246431E+00
    0.113979825548494662E+01    0.922754406524352966E+01    0.167902516673463786E+00    0.576001750717904883E+03    0.306113637707452424E+00   -0.903763644124843779E+00
    0.109330947433870862E+01    0.969410565923057987E+01    0.476106746611513643E+00    0.599860250121526747E+03    0.596023859340366891E-01   -0.817725674001817282E+00
    0.127218992836930722E+01    0.929394741365978128E+01    0.971620599364761972E-01    0.730222982068840793E+03    0.549300690945089820E+00   -0.804995307206224808E+00
    0.134318167856659598E+01    0.913976516002576034E+01    0.395518672498563539E+00    0.751413604384271252E+03    0.564999019639474742E+00   -0.780247570968548132E+00
    0.116221735821662708E+01    0.951049092385406425E+01    0.263406282284242899E+00    0.625059637033289505E+03    0.463055326662549893E+00   -0.741829612744229649E+00
    0.166965061239577928E+01    0.931428000315549909E+01    0.322573550703315171E+00    0.164418954809205093E+04    0.192855770937257198E+00   -0.721001583388071410E+00
    0.995335224341252101E+00    0.937875179257806124E+01   -0.150198701244504740E+00    0.492052739669028597E+03    0.153589037826717512E+00   -0.713385899377405153E+00
    0.114687024695938034E+01    0.953321096027642056E+01    0.301972174372103552E+00    0.617900679874432512E+03    0.256640568775510947E+00   -0.696252064466413856E+00
    0.142516090577195143E+01    0.936069066715350040E+01    0.364152371674404396E+00    0.933510483808184063E+03    0.556343834963157424E+00   -0.657705900768451812E+00
    0.122785688841779028E+01    0.925969949037718898E+01    0.377023781254645307E+00    0.651935344576279704E+03    0.371324132431564646E+00   -0.649540356730902602E+00
    0.853542405810711502E+00    0.966520658413922007E+01   -0.755891223746915308E+00    0.440606903179034020E+03    0.372641299601182030E+00   -0.608388984062095517E+00
    0.112466522832885452E+01    0.949781406389550042E+01    0.278417960601021974E+00    0.598638517216947434E+03    0.175487310421907794E+00   -0.606468565943188764E+00
    0.796132582628987784E+00    0.970877523071716908E+01   -0.756821344008329566E+00    0.391211204622092623E+03    0.245413816874948232E+00   -0.603538083113114965E+00
    0.981909727302371915E+00    0.927939463305948742E+01    0.230793194970835724E+00    0.441169447185525485E+03    0.308534128874528388E-02   -0.580435578850595491E+00
    0.880811317478554012E+00    0.100183053114261256E+02   -0.397034464730997794E+00    0.603963502604931250E+03    0.350075187782206754E+00   -0.574164031690175491E+00
    0.149901099833596940E+01    0.942560261793103393E+01    0.140273082255415904E+00    0.118981086116571237E+04    0.469621126434387026E+00   -0.560265366050545666E+00
    0.121305080543796784E+01    0.966546555368874571E+01    0.207134874871045316E+00    0.804366259586419574E+03    0.268721038112869515E+00   -0.545284170809862800E+00
    0.127475644657625820E+01    0.911519723225412726E+01    0.320948759917445869E+00    0.680436758856183246E+03    0.454819934523892577E+00   -0.480189066810632781E+00
    0.117646837669591631E+01    0.924940931024386259E+01    0.446172633972518717E+00    0.598914917406297036E+03    0.312326244287938870E+00   -0.410311566512291392E+00
    0.118659835480281717E+01    0.911356086143689659E+01    0.204536257691517509E+00    0.615837482660291244E+03    0.365225822609412942E+00   -0.373968325717180861E+00
    0.122904016988466891E+01    0.933709661166136229E+01    0.613789136670566116E-01    0.709148617599348768E+03    0.527923786679086127E+00   -0.334907179712070402E+00
    0.103257809891129471E+01    0.946065231213935931E+01   -0.184473604933471869E+00    0.545285701355605397E+03    0.394946708363550281E+00   -0.319387039965642217E+00
    0.108900953608691120E+01    0.952109629949065628E+01    0.421703757274714874E+00    0.563182504548873567E+03    0.802220778861676420E-01   -0.305183008257811750E+00
    0.934094237741681210E+00    0.990642392618512524E+01   -0.284800158936237224E+00    0.576856937044389724E+03    0.330790504762060344E+00   -0.300658997297501784E+00
    0.103246392321835656E+01    0.922182891214664302E+01   -0.165477149544288160E+00    0.506400973854982283E+03    0.294938646552491468E+00   -0.277624902172203036E+00
    0.903987861267272708E+00    0.999219144361134859E+01   -0.424425965905975922E+00    0.654186301930781383E+03    0.386126962794443751E+00   -0.256381083948781452E+00
    0.977267182904152709E+00    0.922522315333737986E+01   -0.581301904936374791E+00    0.497827276336314583E+03    0.540853257117841490E+00   -0.239392355075949581E+00
    0.112026337858341485E+01    0.913151568760362586E+01    0.374784439350497323E-01    0.567560132828127621E+03    0.282854752287501898E+00   -0.191210163513192200E+00
    0.131993848105243794E+01    0.945397936770032032E+01    0.279914437523072213E+00    0.832401370909795901E+03    0.439534628024179419E+00   -0.142544735081592933E+00
    0.926178123789074936E+00    0.960218229346193475E+01   -0.463581449952864766E+00    0.478531828862405803E+03    0.476745008838817541E+00   -0.131256388938195911E+00
    0.892551421208660822E+00    0.988933970498544923E+01   -0.967408664368956117E-01    0.469058526469553954E+03    0.396249439434542758E-01   -0.122369196816906722E+00
    0.875112031091571763E+00    0.906526064784350893E+01   -0.383302992266576048E+00    0.408676465793637817E+03    0.430131802797916532E-01   -0.115373465324978497E+00
    0.129948614886580072E+01    0.933396501631520792E+01    0.236784362288868344E+00    0.766142002395748023E+03    0.520812064522104712E+00   -0.109317931484179454E+00
    0.103293830030194034E+01    0.947848081296674216E+01    0.695245519464160466E-01    0.500727694673041356E+03    0.323750419064671835E+00   -0.972559721324159909E-01
    0.137552594551249907E+01    0.946611721579698973E+01    0.208435913567630138E+00    0.937487014880005745E+03    0.491292745052245128E+00   -0.917300373596106056E-01
    0.102185377041545777E+01    0.950470002756983057E+01    0.116378410580979974E+00    0.491958150680465508E+03    0.241738972749182990E+00   -0.902731918690822255E-01
    0.112000381241834801E+01    0.953539699668582941E+01    0.681439449013403475E-01    0.603742524295422754E+03    0.536046069235177614E+00   -0.761290379058792155E-01
    0.107396346547089161E+01    0.917039431783404702E+01    0.215708793363655893E-01    0.511724668189238230E+03    0.337612687766573438E+00   -0.655384438683590531E-01
    0.120108046796304180E+01    0.974935607154777273E+01    0.162732355846078036E+00    0.100250734275745992E+04    0.374940206611964547E-01   -0.593819374163704339E-01
    0.101905579138999602E+01    0.969042185056874317E+01   -0.441841832347975583E-01    0.561787492802300449E+03    0.142519410138622793E+00   -0.459929671505232562E-01
    0.790810248713886499E+00    0.989841524656170968E+01   -0.511660681208721879E+00    0.401651462452712735E+03    0.131366159301847613E+00    0.361262417827390436E-02
    0.113879776337297378E+01    0.947070585849609792E+01   -0.841485015539156223E-03    0.644187205541936464E+03    0.412457994386587479E+00    0.395500767865186731E-02
    0.108776794702607660E+01    0.942157342316573754E+01    0.414439421772546446E+00    0.546535955454598820E+03    0.989689149231501863E-01    0.252808209545616336E-01
    0.107710079799564440E+01    0.915464973549866734E+01    0.781304012523111879E-01    0.510097519742160443E+03    0.416379284288664164E+00    0.704155886664388220E-01
    0.122385975786781276E+01    0.954367791316857073E+01    0.300391541035564202E+00    0.724980623246642267E+03    0.401618366559218898E+00    0.944428770165828269E-01
    0.765463226646189820E+00    0.982752993557759957E+01   -0.570858481193762257E+00    0.377729707003200929E+03    0.148432320898365406E-01    0.126717785240755276E+00
    0.885616707477628773E+00    0.957013310142434825E+01   -0.474886297361547083E+00    0.436546465219422146E+03    0.373132834781847611E+00    0.165934065715939383E+00
    0.979930882254118396E+00    0.974357836386950105E+01    0.419551380708416133E-02    0.506507328115241990E+03    0.868999551319922375E-01    0.187271351611856929E+00
    0.101852425523707835E+01    0.915868489356470228E+01   -0.357296370747659076E+00    0.512317468153085883E+03    0.404666755187211347E+00    0.226084271465559539E+00
    0.110534164563447779E+01    0.979789618115148997E+01    0.410270583773307607E+00    0.662239707413131555E+03    0.325597969770396109E-01    0.241572580666002068E+00
    0.142965277074305064E+01    0.943565819715717602E+01    0.350004004417679759E+00    0.987124089385306547E+03    0.515994911572331239E+00    0.246597769214634610E+00
    0.105896351157911228E+01    0.961481405704665448E+01   -0.179173088593051588E+00    0.615539385195046293E+03    0.490662169674840665E+00    0.289095066039543269E+00
    0.762317348041276599E+00    0.983069135433584229E+01   -0.649462216591175645E+00    0.378057976549650618E+03    0.107398529822733263E-01    0.299910175282818159E+00
    0.130748145297159613E+01    0.960510333905213010E+01    0.304384154205757262E+00    0.881131016625457846E+03    0.339145916715172746E+00    0.323078147780533342E+00
    0.122641660692009147E+01    0.931807604529416977E+01    0.397324497895242601E+00    0.659165928931492658E+03    0.420000113401396036E+00    0.329195525229897257E+00
    0.879272454469934295E+00    0.999320936609129085E+01   -0.573144404516019224E+00    0.633117083323148449E+03    0.324607505400938634E+00    0.345638456185682230E+00
    0.110461147651453606E+01    0.928166083157246113E+01    0.309674992403610183E+00    0.541844062299614393E+03    0.133999803285440561E+00    0.348718351298291651E+00
    0.123999158719040081E+01    0.954082471048759118E+01    0.455472948245194686E-01    0.803879969771119249E+03    0.408868021323800457E+00    0.354346897761834256E+00
    0.107714497922839247E+01    0.972852042403877704E+01   -0.386546302193965019E+00    0.888021405898061516E+03    0.451877770842484816E+00    0.358899875233317900E+00
    0.110961594713392508E+01    0.949835667183046972E+01    0.206635230111373858E-01    0.586778225670041593E+03    0.439256693968115342E+00    0.374882447536590391E+00
    0.906592669737495416E+00    0.993946043701072490E+01   -0.173349358440123336E+00    0.513112993045368512E+03    0.242705567821978802E+00    0.396825876270742839E+00
    0.151500724148333887E+01    0.941182079322188692E+01    0.310976467148678104E+00    0.114750447422215757E+04    0.388371946914092769E+00    0.397015071310246270E+00
    0.135936838126880555E+01    0.946360030121830142E+01    0.377163502227046088E+00    0.889742222287584127E+03    0.443585785587569226E+00    0.411656177210119267E+00
    0.104738487130432056E+01    0.937009916416525535E+01    0.772952444856338516E-01    0.524264451508728939E+03    0.124203083401089334E+00    0.433842119734336507E+00
    0.104773809741308765E+01    0.933060506588633132E+01    0.102053054462913018E+00    0.507031013897314494E+03    0.308190421387897873E+00    0.453769117155083279E+00
    0.810443979565605321E+00    0.960250912724145778E+01   -0.443986043392084806E+00    0.387862700503881683E+03    0.187655796565326730E-01    0.477332809781303880E+00
    0.147915473266909636E+01    0.944545242950977126E+01    0.353693892574499458E+00    0.110069004940731429E+04    0.420548868649258056E+00    0.477821013615496781E+00
    0.100408949491369492E+01    0.923485863769571047E+01   -0.247742167120072576E+00    0.489535216802373156E+03    0.323276751463901557E+00    0.483935354135841322E+00
    0.107258299039028171E+01    0.960756538462120169E+01    0.183858821569359954E+00    0.579003575959605087E+03    0.159337602814234425E+00    0.500333035453550679E+00
    0.871652105752378503E+00    0.951851965507451325E+01   -0.487381596765514846E+00    0.421272340762446561E+03    0.342924621780328343E+00    0.512233802699650909E+00
    0.101402534867288163E+01    0.950884460879018434E+01    0.907972792758160452E-01    0.509561384791539012E+03    0.730234386469256480E-01    0.524164510624627766E+00
    0.101029422319061490E+01    0.984367045204668401E+01    0.239164877917102281E+00    0.559574727745538212E+03    0.122111784831161377E+00    0.527939856740090363E+00
    0.104035478494599953E+01    0.953112900417644227E+01    0.244202170723176071E+00    0.524987306433402296E+03    0.222736131131878144E-01    0.528426741064341954E+00
    0.106265555185897020E+01    0.932035140198566836E+01    0.180588739874312232E+00    0.525944773776465127E+03    0.157268962711305388E+00    0.541708132448594171E+00
    0.124032666536234126E+01    0.970506753755341300E+01    0.321142717190407545E+00    0.866259318991503505E+03    0.153269051422322722E+00    0.562270247878377205E+00
    0.975159150091997051E+00    0.900859097992168500E+01   -0.289712696134094116E+00    0.471194527006303758E+03    0.256668418914013263E+00    0.588344109708152985E+00
    0.111937930983997203E+01    0.968895209331373408E+01    0.429350800219379991E+00    0.632662203382380540E+03    0.118055783425334446E+00    0.605626740145524423E+00
    0.113794560087122276E+01    0.967591799092487470E+01   -0.141646175079257475E-02    0.718670904214626262E+03    0.337975476638467165E+00    0.650646154022940237E+00
    0.104601185155177734E+01    0.929798629573835100E+01    0.996034896864257391E-01    0.511860162714188448E+03    0.951541471039842462E-01    0.652167674198540936E+00
    0.100338521763605781E+01    0.910378241043864733E+01   -0.335199707704363803E+00    0.483234954249788245E+03    0.476925662241575787E+00    0.662424705887186605E+00
    0.121239958427973038E+01    0.905962528613241247E+01    0.332951956508524383E+00    0.608190046215382040E+03    0.432097202917054224E+00    0.664969478636953326E+00
    0.107771237397499897E+01    0.922103088858854036E+01    0.319364739932715302E+00    0.516503103003331489E+03    0.155624291948015636E+00    0.667379310122301561E+00
    0.173630047060596993E+01    0.925311069815451503E+01    0.347340933354305381E+00    0.174343983789412482E+04    0.203314222572947845E+00    0.680290401780789367E+00
    0.813702591840103184E+00    0.978167131848985427E+01   -0.598262492259519441E+00    0.415240748512446828E+03    0.151872813201304052E+00    0.684619120281839244E+00
    0.848347133000855402E+00    0.945453666304882923E+01   -0.370732862479666192E+00    0.393931421480677216E+03    0.114567253137733388E+00    0.713695927139173847E+00
    0.962745237080023353E+00    0.913502796792062455E+01   -0.494144690883015603E+00    0.475013902448600561E+03    0.422244681641574582E+00    0.714158735805844103E+00
    0.102783350181879563E+01    0.965529196566879477E+01    0.256021548804783006E+00    0.522916984700949229E+03    0.161647036843815872E+00    0.718238509602182162E+00
    0.121872014432641040E+01    0.930738103831942354E+01    0.175210018498028752E-01    0.681124253492374578E+03    0.518876009262919435E+00    0.725822001681894591E+00
    0.969553018488381713E+00    0.917089010605010557E+01   -0.415526840462352887E+00    0.468007556182678456E+03    0.458801167733232984E+00    0.752915618119036623E+00
    0.106197955777707342E+01    0.975032882317007576E+01   -0.346353963910885465E+00    0.817334255115314704E+03    0.491231304956755432E+00    0.773736766261281517E+00
    0.106860257235058009E+01    0.976309184656106055E+01    0.711162239965430487E-01    0.645603797908818137E+03    0.182921963148056144E+00    0.780915180039624346E+00
    0.871220465326619675E+00    0.970488772580246994E+01   -0.607181607978313220E+00    0.459883312784020120E+03    0.372153171652349013E+00    0.781710542950010634E+00
    0.853989898555020166E+00    0.919147513772450253E+01   -0.463828987622111111E+00    0.391179695113271578E+03    0.129376832008368303E+00    0.796035710335377900E+00
    0.105846497292290076E+01    0.990634102777097247E+01    0.136022083218110268E+00    0.705405794587259379E+03    0.320381475346294908E+00    0.800177757168260229E+00
    0.961327336651917719E+00    0.934371160845932636E+01   -0.231626490153943987E+00    0.466448161960324285E+03    0.307365977434048587E+00    0.801707866293817517E+00
    0.114458452765287233E+01    0.933753179023606883E+01    0.252772145557695005E+00    0.583534835281389519E+03    0.418502487736807927E+00    0.808259968885069569E+00
    0.880156526007482620E+00    0.940141239064385381E+01   -0.382464281280895158E+00    0.425043066936083676E+03    0.829169454293386538E-01    0.818322020820939855E+00
    0.911545660070769759E+00    0.912415925467066913E+01   -0.203366446947753854E+00    0.424986819452573400E+03    0.125851872526862984E-01    0.823221572339258856E+00
    0.964973296782115963E+00    0.946432600143547020E+01   -0.617454641194861154E-01    0.459475344049316561E+03    0.719636023124424484E-01    0.831136508739529489E+00
    0.107793407878937075E+01    0.924786846548723140E+01   -0.155268678886023359E+00    0.539724682510575803E+03    0.484326880291428341E+00    0.834483833099927352E+00
    0.172916160913190775E+01    0.925466511676093795E+01    0.379846280048698137E+00    0.150044653289567668E+04    0.433754697480253193E+00    0.858934884197509518E+00
    0.100889125571146310E+01    0.910766922018036951E+01   -0.341992356348804094E+00    0.503558315518333302E+03    0.374890471712800655E+00    0.864984446163418852E+00
    0.101276777615971914E+01    0.908112738168557065E+01   -0.127893717178397814E+00    0.479430697036773267E+03    0.212066507441069613E+00    0.866046274081096357E+00
    0.924692642781714924E+00    0.988377717902366904E+01   -0.334194979012200744E+00    0.555857807985889622E+03    0.292148408853914243E+00    0.878470129193665628E+00
    0.118059606719882426E+01    0.940410064938003920E+01    0.237817777050314927E+00    0.643651381378049678E+03    0.406909040953842449E+00    0.884945997212742697E+00
    0.106220043010600129E+01    0.963670890689281379E+01    0.607823348118521345E-01    0.571897229651954149E+03    0.395642196403688917E+00    0.888219594284402447E+00
    0.922204861003640408E+00    0.971704032243266091E+01   -0.141642064261429113E+00    0.457115138711595762E+03    0.188193659420877069E+00    0.896966761016134484E+00
    0.100034835267809785E+01    0.930334469360715133E+01    0.790173006608929640E-01    0.461061659362317471E+03    0.149416059398361806E+00    0.899967716285942743E+00
    0.803382372619678486E+00    0.931985235381223021E+01   -0.606752094557818644E+00    0.368934557404729560E+03    0.728517843606706905E-01    0.902974841141860551E+00
    0.983817605603972689E+00    0.917910315482875916E+01   -0.133132243678476314E+00    0.455934788431667641E+03    0.305199344692120123E+00    0.911399683159180185E+00
    0.124118432560161462E+01    0.956537385880960045E+01    0.367574989941676922E+00    0.746998402779673370E+03    0.385818809116423134E+00    0.914981793154701961E+00
    0.946103495988781296E+00    0.961473993249179593E+01   -0.740271456994308075E-01    0.458117667862985911E+03    0.911730947678491555E-01    0.915966275010976716E+00
    0.851545602204262231E+00    0.929048624695363401E+01   -0.596454631781136779E+00    0.398845554610974318E+03    0.227390870508707793E+00    0.923777750791652252E+00
    0.776594291507860635E+00    0.982433548317181504E+01   -0.611529301783114709E+00    0.384516069938851672E+03    0.100618741970824127E+00    0.931945333355580274E+00
    0.107292640829438457E+01    0.947322502928789945E+01   -0.250134441543292230E+00    0.601565939783731096E+03    0.454294772504285294E+00    0.935031314872558639E+00
    0.137279236162039542E+01    0.953268308799628983E+01    0.163312604129878913E+00    0.996276771785190590E+03    0.547763508806527466E+00    0.938489314488233362E+00
    0.116426701086896767E+01    0.955144506842569285E+01    0.362547799724000974E+00    0.648674447719761929E+03    0.237613736953896593E+00    0.939832896389024341E+00
    0.117547263054445361E+01    0.926143449582656331E+01    0.148665822714000750E+00    0.603818663869091779E+03    0.553349391933503076E+00    0.955985018270213871E+00
    0.103670459867345488E+01    0.955829466846793530E+01    0.319553371841864386E+00    0.515414942564507555E+03    0.692447070957609156E-01    0.965355081030855544E+00
    0.111933332422821974E+01    0.934681562569593716E+01    0.222214405311889074E+00    0.557699366512631514E+03    0.417401645515188380E+00    0.968825869905797887E+00
    0.114730055310873236E+01    0.923099243443265394E+01    0.383833184084551249E+00    0.571865697746747855E+03    0.265008208603341122E+00    0.974446401208039603E+00
    0.104163375136984104E+01    0.979985198624952858E+01    0.120807870907903236E+00    0.589358577680161375E+03    0.346631503154650134E+00    0.992164747807795067E+00
    0.790044495031694161E+00    0.951271493799712076E+01   -0.556398852493990681E+00    0.368756746599372775E+03    0.596294194198822725E-02    0.100943908851903963E+01
    0.958430381412649912E+00    0.996155623595205419E+01    0.242349481256974197E+00    0.519729294659532343E+03    0.880230040748569871E-02    0.101240441699117767E+01
    0.954219113991717327E+00    0.990969520413001526E+01   -0.145350200929668105E+00    0.584736442250877417E+03    0.195224186456139620E+00    0.101386016383208499E+01
    0.108887752457890663E+01    0.944494721152065253E+01   -0.502630147484528500E-01    0.569694307280041130E+03    0.374962442668870188E+00    0.101559245429579192E+01
    0.100597288564148313E+01    0.948569233126828770E+01   -0.111547692832680401E+00    0.517634541350032009E+03    0.197129475147063610E+00    0.101916679793870557E+01
    0.107368340546519203E+01    0.911116209534701049E+01   -0.218159610379153435E+00    0.548088920702805353E+03    0.421958608668998425E+00    0.102065103619018238E+01
    0.925170913783941562E+00    0.940716176626987810E+01   -0.494825829140787210E+00    0.461044648230037751E+03    0.378190237802501439E+00    0.102455897726284562E+01
    0.108732689687793127E+01    0.911441644426932207E+01    0.161862230319097744E+00    0.523013613527740745E+03    0.330820406964892344E+00    0.102470228704151900E+01
    0.120752826121010282E+01    0.946997585913960549E+01    0.261748086991539175E+00    0.671381397923813211E+03    0.512622865115213155E+00    0.102645540228395049E+01
    0.104836530653394711E+01    0.949933776669362651E+01   -0.879299232450416746E-01    0.550514904620495486E+03    0.404233448519595640E+00    0.102851448003332280E+01
    0.999540929065790729E+00    0.913034946002706427E+01    0.163398355915020055E+00    0.450343381594235268E+03    0.124025694427601460E+00    0.103212597833936037E+01
    0.112896437046514753E+01    0.916714210886243208E+01   -0.198865305276325621E-01    0.560826150191777288E+03    0.555181432079301929E+00    0.104824021352487229E+01
    0.107691123271829636E+01    0.900500356476166885E+01    0.294681904285864604E+00    0.510023620544143682E+03    0.539593585976674214E-01    0.106851268007543787E+01
    0.103714779737335872E+01    0.902019973881243153E+01   -0.412810881245144756E-01    0.500207965297949897E+03    0.158687397492771720E+00    0.108538844369873111E+01
    0.115792712364155448E+01    0.944830131809468199E+01   -0.519318104152293181E-01    0.650193309396282757E+03    0.519467384599103021E+00    0.109506042586150087E+01
    0.872032789710859624E+00    0.970284103364555861E+01   -0.428495207734838068E+00    0.449211155061320653E+03    0.244165703446751314E+00    0.109810944910185171E+01
    0.112539052692977859E+01    0.930460118683451931E+01    0.312160846655314295E+00    0.557076438201747578E+03    0.244880379669721870E+00    0.110728352783914552E+01
    0.912002987152514599E+00    0.944929510900766623E+01   -0.476433916644055877E+00    0.448117354555821464E+03    0.399719781505816218E+00    0.110770039288260236E+01
    0.878434213078073900E+00    0.987332589621311207E+01   -0.278642526154658121E+00    0.479132959576063627E+03    0.241668202603000336E-01    0.110969412909026843E+01
    0.110148780753823261E+01    0.934294416407024109E+01    0.152286144935969148E-01    0.560819101440837471E+03    0.327143589544132807E+00    0.111776935179926795E+01
    0.900320402413927412E+00    0.996487631578076360E+01   -0.258025404746107245E+00    0.544336552604218582E+03    0.137552510455499932E+00    0.112175272992871555E+01
    0.123225355631241174E+01    0.945256685679515662E+01    0.290092219531915774E+00    0.690158715184889388E+03    0.479187672334015768E+00    0.112619341359086889E+01
    0.129234671202676688E+01    0.942168736842256216E+01    0.284012642856429132E+00    0.773330287404654428E+03    0.506878503630368016E+00    0.113717920760301716E+01
    0.119923350984863308E+01    0.973401730160558820E+01    0.261428469541995945E+00    0.818143376068622388E+03    0.236830142596281240E+00    0.115674565707717214E+01
    0.117686762284144364E+01    0.921561670878426753E+01    0.187362358668854867E+00    0.598571368544829738E+03    0.540476265133527312E+00    0.115878964272305751E+01
    0.107433559252680655E+01    0.906418630467447883E+01    0.165515320115125597E+00    0.501008713247019784E+03    0.341183393073263064E+00    0.116079320801564378E+01
    0.984552540975827339E+00    0.913547689790387096E+01   -0.103177452419587645E+00    0.470117053437106392E+03    0.134451548298562484E+00    0.116389235838084737E+01
    0.923826532334591888E+00    0.990647812229395441E+01   -0.531192172629837422E-01    0.490772263417385659E+03    0.136401473795532024E+00    0.116961436585595635E+01
    0.890300677529095030E+00    0.974295830743706404E+01   -0.607855501888542316E+00    0.490177553451328208E+03    0.414094143288023131E+00    0.117441857487268564E+01
    0.108428462905154332E+01    0.965800657823132980E+01   -0.350073849609051635E-01    0.618805480381856569E+03    0.386718644679428347E+00    0.118604179593741499E+01
    0.909647109092042827E+00    0.962937742183901157E+01   -0.554330135050035144E+00    0.478080935506952244E+03    0.451182421045012216E+00    0.118699383848921336E+01
    0.125715344922774230E+01    0.949319263718973083E+01    0.271538822688820680E+00    0.754486181697904271E+03    0.403772412052060659E+00    0.119457584050571874E+01
    0.134890085403971183E+01    0.949519843174245715E+01    0.328091392565716511E+00    0.889097191874653731E+03    0.464733693334435316E+00    0.120433603647282972E+01
    0.988524101198370198E+00    0.977725208448380911E+01   -0.142037695438827161E+00    0.564444231604919992E+03    0.212566734201549118E+00    0.120458144308949500E+01
    0.120416150683483614E+01    0.913329862061933540E+01    0.354515120913310611E+00    0.616695861319481878E+03    0.367816488668354924E+00    0.121189005910780345E+01
