    0.842744777462840156E+00    0.531309286235590705E+00    0.305033366565663044E+00    0.100993926878128857E+02   -0.209882789850234985E+01    0.177395403385162354E+03    0.261877613961696620E+00   -0.510667194559192983E+06   -0.692575511231552365E+01    1
    0.255492958455705654E+01    0.508397507676910276E+00    0.232339925208512987E+00    0.906521239373455856E+01    0.904887318611145020E-01    0.370087623596191406E+03    0.417102099657058689E+00   -0.498137184634244419E+06   -0.692675511231553909E+01    1
    0.159917262688440087E+01    0.230880331698356867E+00    0.112035561434529127E+00    0.937628280931062896E+01   -0.204426586627960205E+00    0.202152192592620850E+03    0.931906619668006753E-01   -0.485579466703736922E+06   -0.692775511231552343E+01    1
    0.260694603126776236E+01    0.772686446902890789E+00    0.728131190013971086E+00    0.911777010469771731E+01    0.204886734485626221E+00    0.464098334312438965E+03    0.650195932388305670E-01   -0.481733193093512440E+06   -0.692875511231550334E+01    1
    0.971489395761609198E+00    0.146277254368446463E+00    0.121361761796096118E+00    0.995297545228349989E+01   -0.983127117156982422E+00    0.258995354175567627E+03    0.103285970985889430E+00   -0.467421558228872775E+06   -0.692975511231548769E+01    1
    0.176628956821882732E+01    0.687819484798196101E+00    0.396882799341029935E+00    0.959914176784451101E+01    0.273149669170379639E+00    0.394981384277343750E+03    0.492985165715217555E+00   -0.438272655681923672E+06   -0.693075511231546315E+01    1
    0.136540296108734616E+01    0.117497703499624495E+01    0.254029389960306495E+00    0.963228121922837133E+01   -0.164953178167343140E+01    0.228006184101104736E+03    0.272251159250736230E+00   -0.437842132205560512E+06   -0.693175511231550789E+01    1
    0.201319459963578007E+01    0.911893041382614178E+00    0.155591725968322853E+00    0.943047224965231123E+01   -0.773700594902038574E+00    0.473413109779357910E+03    0.417791493833065020E+00   -0.428789514987387171E+06   -0.693275511231550912E+01    1
    0.225098143811202078E+01    0.181116008062204625E+01    0.120191676567764505E+01    0.924552777837791240E+01    0.138612568378448486E+00    0.581733584403991699E+03    0.401278598904609651E+00   -0.414165723951814231E+06   -0.693375511231550057E+01    1
    0.120777120348501210E+01    0.116347686582484311E+01    0.781607155432829881E+00    0.997130000383497261E+01    0.303970038890838623E+00    0.699001193046569824E+03    0.144544011652469634E+00   -0.399137976316648012E+06   -0.693475511231554709E+01    1
    0.160700299212777620E+01    0.149334007125394885E+01    0.220665375291779070E+00    0.975509582613032045E+01    0.107137739658355713E+00    0.772709012031555176E+03    0.255627703964710185E+00   -0.392521387009422004E+06   -0.693575511231551811E+01    1
    0.160646453664886946E+01    0.140955017770328594E+01    0.534039171730610440E+00    0.912642821766508661E+01   -0.157080394029617310E+01    0.247478127479553223E+03    0.472757301330566371E+00   -0.386694759327512991E+06   -0.693675511231548558E+01    1
    0.114579987906932829E+00    0.105916406232081164E+00    0.101262426942144712E+00    0.100031667806101137E+02   -0.291229844093322754E+00    0.297665154933929443E+04    0.418460682034492437E+00   -0.384434633579543908E+06   -0.693775511231549125E+01    1
    0.128815172465604544E+01    0.613023199549721065E+00    0.227485833870779641E+00    0.973663191478143020E+01    0.390178561210632324E-01    0.559752881526947021E+03    0.465309244394302296E-01   -0.373359314137179579E+06   -0.693875511231549424E+01    1
    0.150707229060530662E+00    0.105197278772885594E+00    0.995462232470161468E-01    0.962338266154010213E+01    0.352257132530212402E+00    0.297440296411514282E+04    0.486079740226268708E+00   -0.370808093199702154E+06   -0.693975511231547948E+01    1
    0.129133043284553284E+01    0.461950254752396761E+00    0.197949336972430334E+00    0.946287249124553931E+01   -0.226231497526168823E+01    0.301994383335113525E+03    0.396861505508422849E-01   -0.370367757500607579E+06   -0.694075511231545761E+01    1
    0.212739853553938874E+01    0.200494363523402619E+01    0.938315937017314083E+00    0.911017836056250374E+01   -0.691992640495300293E+00    0.757048130035400391E+02    0.561501133441924982E+00   -0.362844583515552455E+06   -0.694175511231546682E+01    1
    0.128452153113305573E+00    0.101298276152763406E+00    0.100709130053045617E+00    0.962179060904555250E+01   -0.104721921682357788E+01    0.287069177627563477E+04    0.225925561189651458E+00   -0.362316134115370747E+06   -0.694275511231551334E+01    1
    0.214469739326208853E+01    0.236401721278009902E+00    0.166670002665521289E+00    0.901171919157595269E+01   -0.196672481298446655E+01    0.447399437427520752E+03    0.326244284808635654E+00   -0.361331548868011392E+06   -0.694375511231550835E+01    1
    0.174981356758064033E+01    0.156947938889359540E+01    0.649022440721487515E+00    0.942827088359681653E+01   -0.422610521316528320E+00    0.282060563564300537E+03    0.206799932718276958E+00   -0.358864465512014693E+06   -0.694475511231550335E+01    1
    0.151890114078015093E+01    0.751580724167762781E+00    0.582616610894680531E+00    0.974878685107607268E+01   -0.959353089332580566E+00    0.623356640338897705E+03    0.111493334770202623E+00   -0.358663341894706304E+06   -0.694575511231551523E+01    1
    0.138484679874479766E+00    0.100314040656822978E+00    0.999541833430489385E-01    0.929113320198254300E+01   -0.764437317848205566E-01    0.264850974082946777E+04    0.373705694377422293E+00   -0.352257902605533134E+06   -0.694675511231552090E+01    1
    0.245813419175148029E+01    0.151903784159644584E+01    0.107699440313568728E+01    0.909014524948262270E+01   -0.101767003536224365E+00    0.757302761077880859E+03    0.370719689130783070E+00   -0.350661043764396978E+06   -0.694775511231551945E+01    1
    0.107208957268953325E+00    0.103086510542294160E+00    0.100712775699719800E+00    0.939531194100488420E+01   -0.219439554214477539E+01    0.245132339000701904E+04    0.248115560412406899E+00   -0.348795209110221593E+06   -0.694875511231547005E+01    1
    0.130439279270768177E+00    0.110044816364599646E+00    0.105597661302467338E+00    0.910533995383332417E+01    0.424290180206298828E+00    0.267565369606018066E+04    0.116598576307296743E-01   -0.346697726937515195E+06   -0.694975511231546506E+01    1
    0.124171535883826012E+01    0.430476759191147418E+00    0.209792487747728962E+00    0.971470889417519246E+01   -0.613189518451690674E+00    0.395979166030883789E+03    0.127938034534454320E+00   -0.343859697433096415E+06   -0.695075511231549914E+01    1
    0.231722750296175528E+01    0.380012031082046620E+00    0.370811674480061915E+00    0.927476606674058246E+01   -0.329982221126556396E+00    0.881095290184020996E+03    0.372070290148258154E+00   -0.338368985501117422E+06   -0.695175511231552257E+01    1
    0.163701694494724270E+00    0.109727485568742719E+00    0.108400909735158771E+00    0.969286417582937609E+01   -0.565327823162078857E+00    0.282385700941085815E+04    0.429065821468830044E+00   -0.337581917181551631E+06   -0.695275511231550336E+01    1
    0.108787039348840708E+00    0.102805637850038864E+00    0.101580658925752659E+00    0.959581914426401283E+01   -0.134364497661590576E+01    0.228379547595977783E+04    0.875508713722228937E-01   -0.331859558667856560E+06   -0.695375511231547883E+01    1
    0.159986264982461934E+00    0.117685423049660245E+00    0.109085340971045469E+00    0.929499237480320240E+01   -0.565572440624237061E+00    0.271404737234115601E+04    0.373733039796352362E+00   -0.328166997900721384E+06   -0.695475511231550136E+01    1
    0.494473767985582402E+00    0.216044627731347971E+00    0.158942314945559882E+00    0.101127021092703444E+02   -0.165542602539062500E+01    0.383931398391723633E+01    0.292262381911277735E+00   -0.328098594885408238E+06   -0.695575511231551680E+01    1
    0.170296256724715239E+00    0.109789867966382099E+00    0.100961516835109455E+00    0.992940247616829019E+01   -0.171623760461807251E+01    0.292258036136627197E+04    0.288986050486564616E+00   -0.322440307797205751E+06   -0.695675511231548427E+01    1
    0.257865349074786954E+01    0.234978497006074249E+01    0.196800692499581631E+01    0.902495402609958397E+01   -0.632612109184265137E-01    0.981685996055603027E+03    0.488684694468975001E+00   -0.321795520755801408E+06   -0.695775511231548727E+01    1
    0.110878431643724448E+00    0.109107203720394758E+00    0.100725355329486135E+00    0.997102990660184751E+01   -0.134656661748886108E+01    0.206660056114196777E+04    0.541143007874488768E+00   -0.320409395873408823E+06   -0.695875511231550270E+01    1
    0.109894948347508903E+00    0.103541274480730819E+00    0.101786269753456754E+00    0.909924702852537415E+01    0.187727570533752441E+00    0.210367870330810547E+04    0.287852293252944917E-01   -0.320118522306130617E+06   -0.695975511231551458E+01    1
    0.208660125749230374E+00    0.109054500677500915E+00    0.106213387406190199E+00    0.953762395095257531E+01   -0.469804167747497559E+00    0.288857388496398926E+04    0.357756108343601220E+00   -0.318304764516955649E+06   -0.696075511231551580E+01    1
    0.178693907792687429E+00    0.107974612235304371E+00    0.107426170399270146E+00    0.915456438593972344E+01   -0.161936426162719727E+01    0.281297314167022705E+04    0.391158503890037479E+00   -0.315084266405783943E+06   -0.696175511231550104E+01    1
    0.198020206245982644E+01    0.158208699359831284E+01    0.855141678251618242E+00    0.910217295336664378E+01   -0.388847768306732178E+00    0.165019512176513672E+03    0.487111928761005342E+00   -0.313386290876777261E+06   -0.696275511231553423E+01    1
    0.220985640455603594E+00    0.114259199047535981E+00    0.994740946316514940E-01    0.961193889483540431E+01   -0.610140383243560791E+00    0.292792779207229614E+04    0.419132328629493678E+00   -0.313340147902179277E+06   -0.696375511231550171E+01    1
    0.162367911659896391E+00    0.107345565135529022E+00    0.105891952138393614E+00    0.101608856891272126E+02   -0.206378519535064697E+00    0.241294223070144653E+04    0.259957069754600478E+00   -0.312705046194451570E+06   -0.696475511231547362E+01    1
    0.105274722873508933E+00    0.993469331193227584E-01    0.992340930898156365E-01    0.935007068950668696E+01   -0.613729357719421387E+00    0.192460262775421143E+04    0.123813254237174972E+00   -0.312360038812068931E+06   -0.696575511231551836E+01    1
    0.163548871985614297E+00    0.121633290291093987E+00    0.117042020944888095E+00    0.908621793897429164E+01    0.277353942394256592E+00    0.229094839096069336E+04    0.531669234633445731E+00   -0.308762500056347984E+06   -0.696675511231553202E+01    1
    0.176159845911294233E+01    0.168295364877678244E+01    0.131521235775305989E+01    0.933491103540684364E+01    0.333434283733367920E+00    0.623778998851776123E+03    0.556826649606227853E+00   -0.308474452765652153E+06   -0.696775511231552436E+01    1
    0.219782868559598965E+01    0.925288297149608696E+00    0.557548262500014435E+00    0.916579778103876031E+01    0.446609020233154297E+00    0.913707554340362549E+03    0.424813103675842213E-01   -0.308376327541758539E+06   -0.696875511231550959E+01    1
    0.175635073145806786E+00    0.104223986381597855E+00    0.101076903690996575E+00    0.935562531306193357E+01   -0.242353397607803345E+01    0.267301583290100098E+04    0.554702159762382463E+00   -0.307422039798170910E+06   -0.696975511231549394E+01    1
    0.127502221181309228E+01    0.368947696778592349E+00    0.192395162996943259E+00    0.987558842401331560E+01   -0.112196558713912964E+01    0.802555918693542480E+03    0.206811012327671018E+00   -0.305824669624363247E+06   -0.697075511231548450E+01    1
    0.196816311705422398E+01    0.284445819203549832E+00    0.239433940287199720E+00    0.951602107933769048E+01    0.466589868068695068E+00    0.109763306379318237E+04    0.400633287429809498E-01   -0.305057672079147014E+06   -0.697175511231548395E+01    1
    0.956071447133302721E+00    0.165970068776451984E+00    0.135536377452974838E+00    0.988737449146790937E+01   -0.249836117029190063E+01    0.499438583850860596E+03    0.446600835621356940E+00   -0.303629628912787011E+06   -0.697275511231548872E+01    1
    0.111550850683808322E+00    0.108081661863564299E+00    0.106296895896323629E+00    0.920740600393484598E+01   -0.211210483312606812E+01    0.189194351434707642E+04    0.526639866530895229E+00   -0.300504427828287240E+06   -0.697375511231548995E+01    1
    0.121193274466216572E+01    0.581043255773618372E+00    0.539664119972203093E+00    0.948031889381197246E+01   -0.244874995946884155E+01    0.645858049392700195E+02    0.146051208972930890E+00   -0.300300935433000152E+06   -0.697475511231553025E+01    1
    0.273400700073212422E+01    0.247998371066921219E+01    0.407449041401920509E+00    0.902266454371342519E+01    0.448059201240539551E+00    0.165764951705932617E+04    0.298447733819484695E+00   -0.299646194644469942E+06   -0.697575511231552614E+01    1
    0.164031808234423404E+01    0.952752416472301911E+00    0.765896559891137585E+00    0.931632150395887315E+01   -0.905193567276000977E+00    0.228895604610443115E+03    0.343322037756442988E+00   -0.298428585338100209E+06   -0.697675511231550338E+01    1
    0.236927147940105209E+01    0.867409545235243495E+00    0.223170203008534518E+00    0.925371355416469754E+01    0.126953005790710449E+00    0.121439749002456665E+04    0.249417532384395568E+00   -0.296606334006033430E+06   -0.697775511231553747E+01    1
    0.187275830069679028E+01    0.131399323217581876E+01    0.630995854956659552E+00    0.941637335634448824E+01    0.308935344219207764E+00    0.873315632343292236E+03    0.343378446102142298E+00   -0.295635921991924872E+06   -0.697875511231551471E+01    1
    0.170043069929480539E+00    0.117791936928459851E+00    0.108060386033274308E+00    0.100901081567621507E+02   -0.653098285198211670E+00    0.227786546945571899E+04    0.459121669828891688E+00   -0.294417235861651774E+06   -0.697975511231548751E+01    1
    0.164867047415256485E+00    0.154827924616452867E+00    0.140657882310206095E+00    0.100811854845012903E+02   -0.618614196777343750E+00    0.274488794803619385E+04    0.719764429330825711E-01   -0.292046792825825745E+06   -0.698075511231549406E+01    1
    0.255888784149706394E+00    0.113445625539610587E+00    0.104014542244938613E+00    0.919226184204588215E+01   -0.294594585895538330E+00    0.284736174345016479E+04    0.389780321717262263E-01   -0.289752460297533951E+06   -0.698175511231549972E+01    1
    0.101617170822143554E+00    0.100839218530628605E+00    0.100576867058342567E+00    0.966405588394425408E+01   -0.243734073638916016E+01    0.161824125051498413E+04    0.309590823650360059E+00   -0.288868514532128640E+06   -0.698275511231551516E+01    1
    0.128275485957384111E+00    0.115221737175406763E+00    0.113090972986184285E+00    0.100951714459008457E+02   -0.247911578416824341E+01    0.222163760662078857E+04    0.890165117383003163E-01   -0.288301302117790910E+06   -0.698375511231553414E+01    1
    0.134138663281881798E+01    0.263511247062112430E+00    0.135792638853479641E+00    0.984497833893249918E+01   -0.110581082105636597E+01    0.913772642612457275E+03    0.127365969717502581E+00   -0.287264282654726529E+06   -0.698475511231553270E+01    1
    0.111794906925469628E+01    0.893276071370218916E+00    0.825532216328421220E+00    0.988211926715550781E+01   -0.168241798877716064E+00    0.898291826248168945E+03    0.359044306576251970E+00   -0.287229784788806865E+06   -0.698575511231552948E+01    1
    0.193032127459466463E+00    0.174847615094872899E+00    0.166678558415436190E+00    0.999624372516080228E+01   -0.588724374771118164E+00    0.283039712905883789E+04    0.560451938211917855E+00   -0.285285305110880872E+06   -0.698675511231552360E+01    1
    0.182726687877058980E+00    0.143402585487755169E+00    0.105477469889205894E+00    0.101169202667603102E+02   -0.912418723106384277E+00    0.254655450582504272E+04    0.138322861492633814E+00   -0.284515474126631452E+06   -0.698775511231549373E+01    1
    0.163357681272089494E+00    0.137981740954716353E+00    0.125168109139555866E+00    0.100517698418692714E+02   -0.243710219860076904E+01    0.285303747653961182E+04    0.423318198323249795E-01   -0.282833268828287837E+06   -0.698875511231551716E+01    1
    0.150996399595499042E+00    0.149207640229660488E+00    0.102427490269221710E+00    0.101650345873214789E+02   -0.126083856821060181E+01    0.240294009447097778E+04    0.520542949438095037E-02   -0.280804782190337253E+06   -0.698975511231552993E+01    1
    0.133373254676163205E+00    0.122760600520416735E+00    0.117018013981733060E+00    0.975962368763688204E+01   -0.419675111770629883E-01    0.190049761533737183E+04    0.230980826616287216E+00   -0.280559359313433291E+06   -0.699075511231550273E+01    1
    0.203497326175510890E+00    0.156602943844080106E+00    0.110863000636488102E+00    0.101239870983386471E+02   -0.502526402473449707E+00    0.259038394689559937E+04    0.216577098667621593E+00   -0.280488787878346979E+06   -0.699175511231550484E+01    1
    0.289878677870929247E+00    0.122719345936850327E+00    0.119816805635255444E+00    0.993263481030257545E+01   -0.313922226428985596E+00    0.292320549488067627E+04    0.281749617457389800E+00   -0.276593092273259477E+06   -0.699275511231551850E+01    1
    0.155173391882246725E+01    0.808926620700632037E+00    0.672745888567135686E+00    0.974982546010954643E+01   -0.238639950752258301E+00    0.114938503503799438E+04    0.316655910015106179E-01   -0.275412827692124993E+06   -0.699375511231549929E+01    1
    0.184094069986939446E+00    0.168046097392780092E+00    0.117272367053981669E+00    0.926754655626949919E+01   -0.177127885818481445E+01    0.264701896905899048E+04    0.447283225059509237E+00   -0.273540638061744452E+06   -0.699475511231549785E+01    1
    0.167174641068935403E+01    0.845828982363253989E+00    0.599715104087627404E+00    0.914956951489070569E+01   -0.251369178295135498E+00    0.531894564628601074E+02    0.490741460621356929E+00   -0.269251791467221978E+06   -0.699575511231553371E+01    1
    0.176876204132366177E+01    0.141332549037478250E+01    0.748979059840828465E+00    0.941241415010787463E+01    0.223717808723449707E+00    0.999304533004760742E+03    0.460951219797134382E+00   -0.263551074615195103E+06   -0.699675511231554026E+01    1
    0.113288817402112474E+01    0.418784814568798291E+00    0.181282272315967496E+00    0.982781156726742466E+01   -0.451336443424224854E+00    0.815381348133087158E+03    0.542817544341087310E+00   -0.262983902273939690E+06   -0.699775511231553793E+01    1
    0.103278574547231194E+01    0.174953898835268185E+00    0.106749490340342382E+00    0.916680940137907463E+01   -0.172259622812271118E+01    0.176167488098144531E+02    0.413078989088535242E+00   -0.261853813501765282E+06   -0.699875511231551695E+01    1
    0.215644435012900848E+01    0.128420992858498195E+01    0.212755387932200613E+00    0.933339707487120940E+01   -0.106909745931625366E+01    0.127613174915313721E+04    0.346044186651706664E+00   -0.260285625382208207E+06   -0.699975511231549596E+01    1
    0.104243333514153963E+00    0.101708988715003001E+00    0.993813686628614579E-01    0.997595208343057926E+01    0.309240221977233887E-01    0.136796289682388306E+04    0.659118553996086015E-01   -0.257781290413642972E+06   -0.700075511231552117E+01    1
    0.137229211309021704E+01    0.127706364736441236E+01    0.185232614468045842E+00    0.944684905876350989E+01   -0.237443596124649048E+01    0.665653645992279053E+03    0.525652198493480660E+00   -0.254990641999113053E+06   -0.700175511231554282E+01    1
    0.131533531789898878E+00    0.106605298654773459E+00    0.103360438631597704E+00    0.996759372020856205E+01   -0.993076860904693604E+00    0.145892912149429321E+04    0.555587956011295292E+00   -0.254859344445438910E+06   -0.700275511231553516E+01    1
    0.263263066330432893E+00    0.122095381808332515E+00    0.105802282323918223E+00    0.925491703957821699E+01   -0.784750759601593018E+00    0.248530787229537964E+04    0.335058838129043569E-02   -0.254579743887834076E+06   -0.700375511231549996E+01    1
    0.236892404343545471E+00    0.196780783510485502E+00    0.161542636003901452E+00    0.927562248457008920E+01   -0.131105077266693115E+01    0.293826377391815186E+04    0.193069299459457389E+00   -0.253765770088926074E+06   -0.700475511231551984E+01    1
    0.285040599032878872E+00    0.256464785741661205E+00    0.100025950251543219E+00    0.968604613093163991E+01    0.327788054943084717E+00    0.259348869323730469E+04    0.491227683722972819E+00   -0.253314092354467430E+06   -0.700575511231551840E+01    1
    0.176597746568441405E+00    0.102371758517401421E+00    0.991974832248672667E-01    0.952492447396057784E+01   -0.785469055175781250E+00    0.175581747293472290E+04    0.131794311106204987E+00   -0.251826837156201043E+06   -0.700675511231550097E+01    1
    0.170937677723944192E+00    0.168274078651985293E+00    0.148141881459598890E+00    0.976393206447255935E+01   -0.980060636997222900E+00    0.218764275312423706E+04    0.397603940367698638E+00   -0.251172388996725989E+06   -0.700775511231549419E+01    1
    0.132397575082540520E+00    0.112389932549897001E+00    0.105884673001265570E+00    0.932478004079784739E+01    0.275456905364990234E-02    0.144958966970443726E+04    0.231242561340331998E+00   -0.249513773143512721E+06   -0.700875511231548121E+01    1
    0.276112079419076450E+00    0.116365363913787018E+00    0.116064597941610503E+00    0.952675129303538704E+01   -0.216494041681289673E+01    0.267094409465789795E+04    0.548020313382148738E+00   -0.248835736715116218E+06   -0.700975511231552773E+01    1
    0.221386880830585969E+00    0.215539427748258267E+00    0.183727426458270782E+00    0.978554411925317069E+01   -0.111226475238800049E+01    0.289042335748672485E+04    0.243944878876209248E+00   -0.248503364802996890E+06   -0.701075511231552895E+01    1
    0.282237552415430581E+00    0.117603482585349389E+00    0.104593701198298750E+00    0.930629523949944293E+01   -0.213052839040756226E+01    0.277005171775817871E+04    0.106188794970512382E-01   -0.244342359751127486E+06   -0.701175511231552218E+01    1
    0.321696974576175243E+00    0.132405474618895347E+00    0.115384527649378565E+00    0.948841164623297395E+01   -0.248591125011444092E+00    0.247416025400161743E+04    0.329634544253349260E+00   -0.243565057011842320E+06   -0.701275511231549853E+01    1
    0.203985681662231721E+01    0.455158260490662714E+00    0.176973181296204707E+00    0.937451753847632929E+01    0.267184615135192871E+00    0.132798403501510620E+04    0.246106951832771287E+00   -0.243460211260447017E+06   -0.701375511231546067E+01    1
    0.290521399487257026E+00    0.258090036332628725E+00    0.188753709416400905E+00    0.935191272039037003E+01    0.914026498794555664E-01    0.270612341165542603E+04    0.407165205478668191E+00   -0.243312593928481248E+06   -0.701475511231549120E+01    1
    0.353379140025079308E+00    0.175932999896065118E+00    0.117787833713431087E+00    0.101276199867397558E+02    0.209772288799285889E+00    0.273202210664749146E+04    0.154767258167266830E+00   -0.243114064503101254E+06   -0.701575511231549598E+01    1
    0.224714071581923980E+01    0.270067710540085659E+00    0.137392787606832018E+00    0.925482562852397450E+01    0.431179881095886230E+00    0.144417554140090942E+04    0.177595160007476799E+00   -0.242294483850818186E+06   -0.701675511231551852E+01    1
    0.211505659191906448E+00    0.130077888037162193E+00    0.999728027581270468E-01    0.915969525196207535E+01   -0.135491973161697388E+01    0.199067169427871704E+04    0.372386648356914485E+00   -0.242130459235414659E+06   -0.701775511231554905E+01    1
    0.260978766285914210E+01    0.223244225762356274E+01    0.311831518898456839E+00    0.905711045814783056E+01   -0.595207989215850830E+00    0.179544049501419067E+04    0.264520117640495260E-01   -0.242065477345810592E+06   -0.701875511231552718E+01    1
    0.940283256170868942E+00    0.650568168571171279E+00    0.383702148307999757E+00    0.101410654031705523E+02   -0.209454119205474854E+00    0.114911019802093506E+04    0.525010389387607579E+00   -0.241851199081906292E+06   -0.701975511231552307E+01    1
    0.362387864359974887E+00    0.214044066140953393E+00    0.144075664510423002E+00    0.912065705366002888E+01   -0.218766212463378906E+00    0.292049986124038696E+04    0.305039192140102333E+00   -0.239771578146258049E+06   -0.702075511231549143E+01    1
    0.111680756098097556E+01    0.772019557760306507E+00    0.297984494766988295E+00    0.924180915706320150E+01   -0.158835381269454956E+01    0.267530679702758789E+02    0.525428888797759952E+00   -0.238118601833416236E+06   -0.702175511231545713E+01    1
    0.131760272704124437E+00    0.128189924339130290E+00    0.117381140913277282E+00    0.997738038115311454E+01   -0.187013185024261475E+01    0.164749950170516968E+04    0.155561453998088822E+00   -0.237317560706044518E+06   -0.702275511231550986E+01    1
    0.162129742435222868E+01    0.148351245141788057E+01    0.112369002583559063E+01    0.955715948867125142E+01    0.193967998027801514E+00    0.176835519075393677E+04    0.346138582229614244E+00   -0.237010489842390147E+06   -0.702375511231555993E+01    1
    0.249878714686989811E+01    0.233203196167227400E+01    0.102909334824599186E+01    0.913287606181324207E+01   -0.365359485149383545E+00    0.211524760723114014E+04    0.185804982185363760E+00   -0.235600850504439411E+06   -0.702475511231551941E+01    1
    0.222195188123613629E+01    0.215898947323915547E+01    0.123487401837273647E+01    0.928604572817075535E+01   -0.432754278182983398E+00    0.234419220685958862E+04    0.108194237947463971E-01   -0.235045510860107199E+06   -0.702575511231549044E+01    1
    0.282927096247315435E+00    0.168214908909514460E+00    0.161405270446873195E+00    0.925338141798754954E+01   -0.131918573379516602E+01    0.266448229551315308E+04    0.237062925994396184E+00   -0.234056656860121351E+06   -0.702675511231551386E+01    1
    0.248725609244138024E+01    0.660815506911859307E+00    0.594559860068113455E+00    0.904117647390599544E+01   -0.995810747146606445E+00    0.173185944557189941E+03    0.164468415975570659E+00   -0.233070663611175260E+06   -0.702775511231550709E+01    1
    0.317972007205188312E+00    0.112649813828628653E+00    0.101226572464951786E+00    0.101438004443456382E+02   -0.180844676494598389E+01    0.272409510612487793E+04    0.105394935905933365E+00   -0.230812132310751767E+06   -0.702875511231551275E+01    1
    0.159170127752959745E+00    0.155204772658509682E+00    0.143474149095743048E+00    0.982047793317954287E+01    0.197270512580871582E-01    0.163980084657669067E+04    0.217344218492507901E+00   -0.230157518982126203E+06   -0.702975511231550776E+01    1
