    0.124433784699240357E+01    0.511326885800304387E+00    0.476823298768743686E+00    0.932327488387739045E+01    0.158683432170923844E+00    0.746642115632532523E+03    0.329579270965762783E+00   -0.443808680956831125E+00
    0.143977211711757591E+01    0.351716183268290405E+00    0.189761234502798637E+00    0.946478116842655837E+01    0.119256401045157112E+00    0.111805158417588200E+04    0.378992376697432687E+00   -0.428489785579486693E+00
    0.148791908889535085E+01    0.117004832877094000E+01    0.781001238806151354E+00    0.939290878541888752E+01    0.320434013329589984E+00    0.128034564498559666E+04    0.448495905000319273E+00   -0.372757136207816586E+00
    0.139576424701450597E+01    0.672603659865821379E+00    0.591370290640008345E+00    0.940874686726314557E+01    0.493434418464643976E+00    0.978434574603158921E+03    0.266998143607230454E+00   -0.313850503562287386E+00
    0.977935707932973908E+00    0.914808331224070903E+00    0.347486452452954120E+00    0.910415937459353053E+01   -0.142863061596864238E+00    0.642012428167604639E+03    0.353188731166748163E-01   -0.264718020728714976E+00
    0.110280610112734623E+01    0.919297042769703143E+00    0.319597961509873074E+00    0.939288683903826715E+01   -0.158787044603282634E+00    0.731930616223477386E+03    0.492356398068318324E+00   -0.205265557541100208E+00
    0.107483435161317398E+01    0.311140631192589723E+00    0.194541167271230053E+00    0.917454700460235451E+01    0.222751280539755570E+00    0.513197416462737806E+03    0.269978560814246260E+00   -0.187822422532509137E+00
    0.116421245383842953E+01    0.103295396857994382E+01    0.375986489797930645E+00    0.928917321324911427E+01   -0.227778652398713088E+00    0.853746892941577130E+03    0.500876681872100993E+00   -0.174501436562765733E+00
    0.916591630080656583E+00    0.270504003023829376E+00    0.102834455050285989E+00    0.987130745976760338E+01   -0.463145821971488125E+00    0.569030689147379007E+03    0.485508946530774810E+00   -0.120703077912555301E+00
    0.926697780006869753E+00    0.863462396366959095E+00    0.715682766529408543E+00    0.982321799502552295E+01   -0.257360797991918133E+00    0.735864799295060948E+03    0.119928500216841039E+00   -0.602398596226318972E-01
    0.124086590775436356E+01    0.102391221660766818E+01    0.542824756276940046E+00    0.952267997735076754E+01    0.331515154943652135E+00    0.884356818502545821E+03    0.304009083797746382E+00    0.645741867612059650E-02
    0.970698827815918541E+00    0.596602040956181856E+00    0.297533295702612222E+00    0.973096384202003328E+01   -0.654035232555668422E+00    0.670235963453570776E+03    0.529512726295653935E+00    0.246247797485974473E-01
    0.120680638643616844E+01    0.564635498997743235E+00    0.115702925886832245E+00    0.965245419519415471E+01    0.199658562347283297E+00    0.811719081138977117E+03    0.240993761764290576E+00    0.484799125180828128E-01
    0.937444754583075524E+00    0.183668809838468616E+00    0.150976740743682697E+00    0.990170309681267646E+01   -0.335148018981089368E+00    0.617415504321004391E+03    0.220351808402094673E+00    0.616706878558854754E-01
    0.113586387483120577E+01    0.147408623021781177E+00    0.140972869099488807E+00    0.939739524771447066E+01    0.128844449901976077E+00    0.615647526748302198E+03    0.302150736000991349E+00    0.114224503267898569E+00
    0.149582788642524123E+01    0.132353743222882336E+01    0.327617263303158490E+00    0.944283407730371316E+01    0.238062987921759284E+00    0.147101554259347904E+04    0.334172387521164571E+00    0.134568175918476030E+00
    0.137114349428266546E+01    0.914777442860594148E+00    0.643801109052227316E+00    0.943796856317455202E+01    0.538524135182036900E-01    0.103788960446703754E+04    0.485058585837943423E+00    0.149965551060354585E+00
    0.132641456304591321E+01    0.781356251046488315E+00    0.194380079700454123E+00    0.904466627308055493E+01    0.362086813165025223E+00    0.784281173407311371E+03    0.484645077829094773E+00    0.156256290048890634E+00
    0.128333891960476421E+01    0.509506293301376423E+00    0.103500829198509586E+00    0.948342788886116139E+01    0.419097766654190185E+00    0.791287410492883964E+03    0.330493578946159272E+00    0.204536235807722733E+00
    0.133123570087208076E+01    0.114828878834187220E+01    0.964639711391659493E+00    0.924645574054889252E+01    0.401747406765232462E+00    0.105075236756246818E+04    0.386922646087164868E+00    0.212369969846822215E+00
    0.100805745734778074E+01    0.609079240245399167E+00    0.397313186901539050E+00    0.931808035896357190E+01   -0.325515187599842104E+00    0.570118707532096664E+03    0.238193295727848225E+00    0.242097960283864211E+00
    0.106270760768899852E+01    0.881484747031260785E+00    0.788559263472189187E+00    0.978478373671174850E+01    0.599310894071747313E-01    0.819001785155782954E+03    0.163927972772459657E+00    0.265557059332756751E+00
    0.864860077879422207E+00    0.828001899630728122E+00    0.771504751502785968E+00    0.935466469756417496E+01   -0.558074552314868244E+00    0.653887889895084186E+03    0.230641670985268582E+00    0.296389900313203114E+00
    0.992364793048168159E+00    0.150081181660224466E+00    0.139855000330519008E+00    0.970685485697536699E+01    0.687887617939391127E-01    0.506381091364504812E+03    0.244446557547411902E+00    0.316879574006769360E+00
    0.105365049999244031E+01    0.727281873820647906E+00    0.668551011034381970E+00    0.939937365962446414E+01   -0.545720427720995493E+00    0.724636907082086168E+03    0.434323508976643402E+00    0.356214208940036414E+00
    0.965398294167082449E+00    0.913368057079080753E+00    0.547638234129730339E+00    0.925555013008354166E+01   -0.588271492785200634E+00    0.696414893361918985E+03    0.403259216756062910E+00    0.375263480233277491E+00
    0.100085841225633665E+01    0.289730689483884585E+00    0.174220740855912826E+00    0.904896178017111730E+01   -0.320687353256937868E+00    0.488131657455431139E+03    0.386865430362022922E+00    0.387367068029389472E+00
    0.101104364928069623E+01    0.922478196537757755E+00    0.357332210340250589E+00    0.981477389334910555E+01   -0.611631564457688626E-01    0.773532173035429992E+03    0.594629080844990970E-01    0.428012956779522113E+00
    0.126112023043159094E+01    0.118157325674595093E+01    0.371169735964976377E+00    0.935841739988098453E+01    0.282268493827588340E+00    0.936953844037343174E+03    0.463281442828360424E+00    0.435854231249225066E+00
    0.847523128983346252E+00    0.795245475994885598E+00    0.106882479051360821E+00    0.945739256565962627E+01   -0.665019336348632084E+00    0.547989713988461858E+03    0.257960886978829518E+00    0.437499779871746597E+00
    0.126966998663443587E+01    0.806505506588522381E+00    0.556306977462841523E+00    0.921829059885536495E+01    0.277901155730707394E+00    0.794543264737022469E+03    0.338622303022037441E+00    0.461318783586028403E+00
    0.105241982858454031E+01    0.623395016410834280E+00    0.511434494251044147E+00    0.965634494771633811E+01   -0.520410068617094268E-01    0.667883493978393403E+03    0.119045941107514000E+00    0.501109857711558249E+00
    0.109500322455187105E+01    0.272441375660562590E+00    0.110395840027664505E+00    0.956689256857610637E+01    0.594478713714972073E-01    0.605637437693451716E+03    0.237235836367685499E+00    0.504060760317724288E+00
    0.113853854663497867E+01    0.457283504590221879E+00    0.402606365852458958E+00    0.958153566238892473E+01   -0.332362118400713058E-01    0.683153161097298948E+03    0.530035372933985838E+00    0.533017898586855665E+00
    0.125584780299303667E+01    0.117334014864793135E+01    0.571151165746530576E+00    0.911384395107421597E+01    0.585188428198106791E-01    0.913527883479552656E+03    0.546616400225660382E+00    0.592271502762333313E+00
    0.969156677186794879E+00    0.104044210128851872E+00    0.103177707475619884E+00    0.951766524542856907E+01   -0.176609099449014817E+00    0.480232590036995475E+03    0.339414736222593771E+00    0.622020541588877762E+00
    0.955078481174486682E+00    0.647035382032357553E+00    0.307571548614154033E+00    0.972677323629775437E+01   -0.205539012872468341E+00    0.588192987130259894E+03    0.107518187229927092E+00    0.647030284132693367E+00
    0.140294084524102747E+01    0.802419889214528115E+00    0.577445756557850576E+00    0.928969810688984587E+01    0.486563451473993602E+00    0.949946300653132994E+03    0.359453968838980675E+00    0.651345231744457465E+00
    0.919200440372097471E+00    0.458688584000342292E+00    0.159343913842302787E+00    0.972129299502092081E+01   -0.257666841583125361E+00    0.511842391408637980E+03    0.123072615700689891E+00    0.682922415544393147E+00
    0.124178458623347066E+01    0.470948457582318403E+00    0.107951002957476394E+00    0.939163987863181049E+01    0.213586038578436721E+00    0.726190194002351404E+03    0.389471442515773481E+00    0.704927385838631793E+00
    0.923768767896520182E+00    0.692013598505659799E+00    0.582780796746458996E+00    0.981477566430777060E+01   -0.312693047554193360E+00    0.644682880321710172E+03    0.415798753375310956E-01    0.722970952141212209E+00
    0.985296615472882276E+00    0.604715395167526593E+00    0.462242352587342364E+00    0.959407835373911411E+01   -0.583912240315253239E+00    0.637816527810790717E+03    0.378372432924454216E+00    0.726340617797301746E+00
    0.108962321622396585E+01    0.100834496898886505E+01    0.603443246355980678E+00    0.965733219838013746E+01   -0.410911848984367722E-01    0.844737330898983600E+03    0.263622839960116928E+00    0.764012217286337503E+00
    0.980561997738580660E+00    0.874501941595805410E+00    0.185870909054967282E+00    0.929076174852225911E+01   -0.213759318565895029E+00    0.610784130350307009E+03    0.230126623319508644E+00    0.777524272166372654E+00
    0.116656130901564103E+01    0.961807508200436700E+00    0.553968354042090882E+00    0.932330860863456579E+01    0.491426403759744890E+00    0.765774024285897440E+03    0.600323267973808042E-01    0.781013603178029925E+00
    0.119674136818974586E+01    0.312432442356555429E+00    0.213322128489837032E+00    0.958870762391904030E+01    0.367467525382251026E+00    0.706694488406076402E+03    0.242389878494296968E+00    0.795376233282654610E+00
    0.117589423713697583E+01    0.561870436843983745E+00    0.155919931590765365E+00    0.933078260353364719E+01    0.151429166080863986E+00    0.654862399076583415E+03    0.297447797403676162E+00    0.863578226502275115E+00
    0.949533033297690010E+00    0.823044031860765024E+00    0.603878053402163606E+00    0.973830598079201870E+01   -0.133840205299537107E+00    0.663421524418008630E+03    0.312148456599562179E-02    0.864136203093014643E+00
    0.113254786956096387E+01    0.904734895510213133E+00    0.650244972363806406E+00    0.922477038339516753E+01   -0.409664548685096275E+00    0.792378591744662231E+03    0.538904589419915148E+00    0.878525867985629816E+00
    0.954380473591421863E+00    0.900120069536608836E+00    0.557871692840690270E+00    0.971111894471083303E+01   -0.160349029612301575E+00    0.701302965342149491E+03    0.148330019451430789E+00    0.914504773939428972E+00
    0.992421688427815418E+00    0.454976697821136478E+00    0.376507704399749787E+00    0.923663622546543550E+01   -0.381405169437795344E+00    0.529804920932324649E+03    0.368119892316871311E+00    0.933049414852328951E+00
    0.962405959037318848E+00    0.817000135914842884E+00    0.479608277207698441E+00    0.941233733275729634E+01   -0.532297992749248827E+00    0.655712816546584918E+03    0.250097849218260893E+00    0.939691656925841556E+00
    0.108394283225433452E+01    0.102406054230235188E+01    0.710186277993155257E+00    0.979380880961668332E+01    0.111087819123696363E+00    0.947513887548149683E+03    0.136401121688357357E+00    0.952019121097249510E+00
    0.133303835035339158E+01    0.386571721543738089E+00    0.214027675673073015E+00    0.963134242002703189E+01    0.309066085597322626E+00    0.994624890027606057E+03    0.198881574122711235E+00    0.962416792027013912E+00
    0.140873929670438924E+01    0.931888700230345091E+00    0.341995504432227260E+00    0.913228072138119273E+01    0.407921224752729739E+00    0.911006898368402290E+03    0.508675806028045518E+00    0.966099855388698359E+00
    0.974435522259676445E+00    0.620134001718601890E+00    0.318849996705632022E+00    0.949441432064965163E+01   -0.554759782548432723E+00    0.589157232562989293E+03    0.389902694591606536E+00    0.967554974245599553E+00
    0.137255774342657144E+01    0.111711283419032803E+01    0.885172783927257845E+00    0.939178543695380341E+01    0.468654110226079723E+00    0.110750308437663170E+04    0.277762144089205909E+00    0.977571355403085818E+00
    0.124254449052142202E+01    0.917171476866811664E+00    0.602451656584188644E+00    0.959682927189343893E+01    0.124349465660628766E+00    0.953191695341329364E+03    0.306276109525815521E+00    0.978054232159809800E+00
    0.123058634680171863E+01    0.442295818157679654E+00    0.415275504680660323E+00    0.921596647437085892E+01    0.333201581259236157E+00    0.676696157401555524E+03    0.377492720973414742E+00    0.985074596104826838E+00
    0.991325448122744590E+00    0.555749214759909238E+00    0.355804804954591047E+00    0.949782816807779362E+01   -0.228275705900492731E+00    0.557762517773229774E+03    0.849201700817762972E-01    0.102337360868096106E+01
    0.121857853054125931E+01    0.980659697661388829E+00    0.297980563225251849E+00    0.919372244840019626E+01    0.389842417472434200E+00    0.768714838553069512E+03    0.283661686444389827E+00    0.103189705427829637E+01
    0.121377253165462862E+01    0.901271317240310732E+00    0.322355326076679827E+00    0.922100146268348553E+01    0.220331899487618443E+00    0.759984197853812702E+03    0.346774765320044531E+00    0.104351996549182680E+01
    0.120803073155108009E+01    0.452107855145036597E+00    0.152193253670076356E+00    0.951377381605533756E+01    0.313611442156202624E+00    0.711273179295997238E+03    0.248998207391319115E+00    0.106427563110687373E+01
    0.105412872979416972E+01    0.851765081300234428E+00    0.392289131379527756E+00    0.952788982731930822E+01   -0.690457938549551287E-01    0.672543179741992390E+03    0.262273455942025779E+00    0.107049248143879971E+01
    0.117798441090614570E+01    0.644704529954394978E+00    0.115271746887172233E+00    0.952563906564293816E+01   -0.355694625782621010E-01    0.762650170895002702E+03    0.398768698664108412E+00    0.117472619450571614E+01
    0.107606003024499719E+01    0.105407407632345218E+01    0.392556805612980342E+00    0.933685320765088456E+01   -0.250287960812710431E+00    0.798675364419928883E+03    0.421725365790165507E+00    0.118205384126928337E+01
    0.126230530301530885E+01    0.121707745254331989E+01    0.684581844810290940E+00    0.910859293409257553E+01    0.312550685062991107E+00    0.929918054240664105E+03    0.458841729037383350E+00    0.120414438636633037E+01
    0.997434672580334802E+00    0.430861182057011460E+00    0.260582242151955745E+00    0.962073475243719400E+01   -0.591562895500099550E-01    0.528094654613972466E+03    0.139449391302409742E+00    0.120840555439251496E+01
    0.105996556571690737E+01    0.964140915636204188E+00    0.245439790682074443E+00    0.906784106128432832E+01   -0.471074062538777483E+00    0.764840862370816353E+03    0.525713513397073617E+00    0.121507847921732726E+01
    0.128146792643009522E+01    0.320948975293960270E+00    0.304000449917988691E+00    0.934156351198343415E+01    0.327074465599007880E+00    0.733123271412210670E+03    0.466113990512834531E+00    0.122336769289625380E+01
    0.114328669826749008E+01    0.391683156530790944E+00    0.215935759751198386E+00    0.949615198534752381E+01    0.185255575531158456E+00    0.639282944280237075E+03    0.398855529895406291E+00    0.123167801971841762E+01
    0.105633378866585081E+01    0.788739077006093914E+00    0.342994578184004140E+00    0.936035009299270726E+01   -0.209365410956309894E+00    0.664109133727804760E+03    0.251920726226969371E+00    0.125386739097957545E+01
    0.120475339006609494E+01    0.817668076924197629E+00    0.615271302853449775E+00    0.952098948119573940E+01    0.100614795457701689E+00    0.851362123695035393E+03    0.187455043551686074E+00    0.127331662310990090E+01
    0.125429224772179726E+01    0.176665507939283262E+00    0.163922502422739091E+00    0.960561835791456531E+01    0.267872044988453961E+00    0.816448360700903891E+03    0.262446678859587779E+00    0.130802630408226328E+01
    0.140505111480269584E+01    0.119321012505389801E+01    0.482245810169475986E+00    0.943820958664592347E+01    0.405730942983236087E+00    0.114939813397126909E+04    0.411260187459091875E+00    0.131868769140129061E+01
    0.143770419302031605E+01    0.113990750679408870E+01    0.216038608836267826E+00    0.936792284742962522E+01    0.342393574818170343E+00    0.110266581400264727E+04    0.537932291269909491E+00    0.132098110058410256E+01
    0.126191246376548882E+01    0.286073923237044669E+00    0.135608547481271630E+00    0.902372332850653613E+01    0.246007082805846711E+00    0.670098597071797485E+03    0.544894087222403511E+00    0.133100595201030458E+01
    0.101252082711430091E+01    0.866107002704396889E+00    0.778371254816316971E+00    0.975526439688681535E+01   -0.478018438077752350E+00    0.926040646985813169E+03    0.381344599492498881E+00    0.133488290387566089E+01
    0.107151950105883187E+01    0.424774280801439585E+00    0.356643785939896929E+00    0.960663323958752713E+01    0.229381474351932013E+00    0.596900446207980622E+03    0.828821034215723312E-01    0.134745735884021478E+01
    0.980777011736460591E+00    0.176355766549405990E+00    0.114074515386400677E+00    0.959968431981007697E+01   -0.392900428504376897E+00    0.546261732809328009E+03    0.394080280573062047E+00    0.136708586706551749E+01
    0.792921033513570350E+00    0.415250550790012718E+00    0.358124051641804997E+00    0.101694649406264830E+02   -0.475897761407065190E+00    0.575388122071565135E+03    0.305191867953579776E-01    0.137093562352622556E+01
    0.850872564326916048E+00    0.121764959774893419E+00    0.108454338672993450E+00    0.929329285546118200E+01   -0.480510671624768904E+00    0.400990540533518526E+03    0.101566111219852859E+00    0.141780832287175507E+01
    0.103412737580102121E+01    0.699751338741611439E+00    0.390820732381297054E+00    0.953069079478385106E+01   -0.223251560725912235E+00    0.656131240834915616E+03    0.121128340064686452E+00    0.142496213972735397E+01
    0.862189357510359300E+00    0.376132289061354819E+00    0.295224568388118613E+00    0.950602782965358095E+01   -0.454662933533427349E+00    0.441891825520505392E+03    0.110899743638785159E+00    0.142970453522420193E+01
    0.121828960654058172E+01    0.248125803343388185E+00    0.166501624844711399E+00    0.920248477649813879E+01    0.305594397351266700E+00    0.634773632848782086E+03    0.458516483408126674E+00    0.143328369709445269E+01
    0.140455558904509181E+01    0.824402599876004727E+00    0.561618639804058906E+00    0.951092152082308218E+01    0.114026238220210629E+00    0.113061144479083509E+04    0.472222197580723091E+00    0.143644150122271874E+01
    0.103874897102033348E+01    0.301500924204615994E+00    0.132295430817380544E+00    0.951715782333451976E+01    0.193396885498918536E+00    0.523110017011735181E+03    0.833521226777695634E-01    0.144230657549156227E+01
    0.125138919378165991E+01    0.967729366766067023E+00    0.555122920258337982E+00    0.929925611218480164E+01   -0.211433629186876360E+00    0.903104711322375010E+03    0.551172060202619107E+00    0.145078329074299539E+01
    0.123874247169658558E+01    0.921284467915907679E+00    0.711749814146053983E+00    0.953224690904873917E+01    0.382752952682618997E-01    0.948830932867895058E+03    0.339812137185455554E+00    0.145191651779046715E+01
    0.111782408272921763E+01    0.106998910648236323E+01    0.662795778447231254E+00    0.925096205992061549E+01   -0.124749807128536894E+00    0.816379629108175322E+03    0.474934012910997683E+00    0.146293909320959159E+01
    0.124551594807650745E+01    0.484674732274982145E+00    0.371876332140379628E+00    0.966096473140254375E+01    0.358090678773211657E+00    0.824627167454334995E+03    0.217439479504213024E+00    0.146358099384514873E+01
    0.114018510702397635E+01    0.412962591973930593E+00    0.222960302735419891E+00    0.954520767215944765E+01    0.944746562422884573E-01    0.663504737831131479E+03    0.275582626811619325E+00    0.146536624691115591E+01
    0.134362809594484056E+01    0.268061999291043740E+00    0.205029331695616435E+00    0.955089135836733405E+01    0.394357381470999080E+00    0.921758806725222939E+03    0.328640057843914146E+00    0.146899145998530400E+01
    0.118170491660761634E+01    0.115338907014548364E+01    0.715786296680122391E+00    0.939799787096632677E+01   -0.986159431807904774E-01    0.990593242251360493E+03    0.536980392842269838E+00    0.147563269326080615E+01
    0.111996917002100815E+01    0.371765064333648754E+00    0.116775100812724533E+00    0.974865402537848880E+01   -0.283931707285578483E-02    0.758915992065037358E+03    0.409588062593471192E+00    0.148965655534390429E+01
    0.113990695423627053E+01    0.110333588639152014E+01    0.982067749542005264E+00    0.917382316778778062E+01    0.188313663906348516E+00    0.914779074897879127E+03    0.143140236077597571E+00    0.149449375375068705E+01
    0.121227648305231051E+01    0.667150568585487824E+00    0.460062190835834162E+00    0.957519557748218020E+01    0.340930963639419993E+00    0.767561276063421701E+03    0.254021004856229027E+00    0.150179856451453908E+01
    0.987430628501483776E+00    0.949897184906094094E+00    0.490033442154318488E+00    0.912043430474647288E+01   -0.146593004744810074E+00    0.647238273610159354E+03    0.185171543026967200E+00    0.150489446983306685E+01
    0.134662385940952101E+01    0.108489925371930540E+01    0.295834152593623723E+00    0.951331923969583748E+01    0.301351542850944565E+00    0.105662935122254407E+04    0.404253692354274385E+00    0.152436218506565169E+01
    0.132011786217365601E+01    0.923378136659016802E+00    0.731391456376983218E+00    0.909481439779273693E+01   -0.671251496302995854E-01    0.920397552242462893E+03    0.455210822262796522E+00    0.154434079494271792E+01
    0.125554698806678733E+01    0.856589642391700323E+00    0.158169564244778404E+00    0.939808286247567004E+01    0.297064173511846441E+00    0.801029324811414540E+03    0.364861563661333266E+00    0.154437467539468543E+01
    0.116958645515116699E+01    0.930020519001006574E+00    0.496971524631494799E+00    0.930184501032718991E+01   -0.268237839015338153E+00    0.818966532533076247E+03    0.544369954494806962E+00    0.154811763033956673E+01
    0.116952142202274967E+01    0.963773974677173295E+00    0.157485435016737035E+00    0.910450300019601499E+01    0.305530808380453767E+00    0.730568814610819345E+03    0.744130905610251303E-01    0.155436479724932219E+01
    0.104996915044054484E+01    0.731210108196295505E+00    0.289712650355529289E+00    0.915494904441879065E+01   -0.257198661994883615E+00    0.614668188517650037E+03    0.188509275816882121E+00    0.155911572419038613E+01
    0.932791624736233671E+00    0.782180930348323811E+00    0.277733736028898393E+00    0.939235553423098679E+01   -0.638174497928966300E+00    0.600048551353506127E+03    0.328844598473981897E+00    0.156887989517409032E+01
    0.964999247638545832E+00    0.900761918297409814E+00    0.116412564664294477E+00    0.926070844604993937E+01   -0.156510099082121990E+00    0.609178115134015457E+03    0.182108286044006584E+00    0.157744187523693569E+01
    0.125423225159300489E+01    0.150272798541439517E+00    0.102640769431731768E+00    0.951091831450216851E+01    0.212299441072216766E+00    0.776194907053360680E+03    0.428322644718860279E+00    0.158117470945720662E+01
    0.108316446840981895E+01    0.655824609659669489E+00    0.247001654596113673E+00    0.939673689528606637E+01    0.682761818756976169E-01    0.610426645311840275E+03    0.478281232258213895E-01    0.159552173456657798E+01
    0.898681560117302269E+00    0.233551846727560686E+00    0.123189949526633952E+00    0.998638509505574490E+01   -0.179417602094842366E+00    0.551360911429747830E+03    0.623203509065120356E-01    0.160958720919152043E+01
    0.142578549212024397E+01    0.869120655932609343E+00    0.597665647518312082E+00    0.911256436964990790E+01    0.256773406024686235E+00    0.938769616332552459E+03    0.491868737798890454E+00    0.161916581971397022E+01
    0.124635973516819609E+01    0.824610594565502897E+00    0.419691108902225551E+00    0.928563566153752618E+01    0.341698686227502435E+00    0.780673773237872751E+03    0.180072262937163108E+00    0.164680196523090849E+01
    0.113825779015669326E+01    0.324498712594059879E+00    0.114480413504739392E+00    0.910450857907218669E+01   -0.176543063268761014E+00    0.599927571908299228E+03    0.498620738926506379E+00    0.164869907348512434E+01
    0.104627260031645575E+01    0.443071182005500885E+00    0.295766832992895634E+00    0.957094670281002635E+01    0.559018664823947020E-01    0.553394390149017568E+03    0.247806758230996932E+00    0.165513372510766210E+01
    0.114763545956301494E+01    0.331449660178344263E+00    0.320732356195297663E+00    0.907290810287385874E+01    0.172105104428904365E+00    0.581976873006298206E+03    0.423101695814250056E+00    0.165757265840580281E+01
    0.901263115600367870E+00    0.870638245318818393E+00    0.172430627199314734E+00    0.949382327214692623E+01   -0.583567753843662107E+00    0.630544300908283162E+03    0.320314207092121328E+00    0.165792822199391843E+01
    0.123106205125450874E+01    0.101077484190632561E+01    0.281405271938822032E+00    0.946890574515697558E+01    0.255127150340905828E-01    0.910820934527931399E+03    0.342418020788171851E+00    0.167275975234998420E+01
    0.894133843037119180E+00    0.861248034252868999E+00    0.699762665826047958E+00    0.974340052230995468E+01   -0.436433525460146576E+00    0.718341790233640609E+03    0.144081367673113053E+00    0.167485316047130972E+01
    0.124701615246089448E+01    0.115747503677346675E+01    0.655053607926723847E+00    0.919346618874707566E+01    0.429948501319581844E+00    0.916535605900479368E+03    0.293421823822128169E+00    0.167783095855975795E+01
    0.128969439364159033E+01    0.100612560562149511E+01    0.208755261147034854E+00    0.932908173941862628E+01    0.215955906784012885E+00    0.883331107734915804E+03    0.513671217585482176E+00    0.169006314750884634E+01
    0.115229199818304551E+01    0.882910997801019337E+00    0.780317200980393144E+00    0.942304031580779267E+01   -0.154224887550945766E+00    0.833114156131774507E+03    0.342977332899055409E+00    0.170329705613129789E+01
    0.107374189605930503E+01    0.560414547828260834E+00    0.128858013474847544E+00    0.962083247726559954E+01    0.251759706158999563E+00    0.592216377136511369E+03    0.176663459349869184E+00    0.170595955364416874E+01
    0.100641004028863179E+01    0.543513781309290622E+00    0.150510691665121210E+00    0.911417886597071458E+01   -0.392393567814720345E+00    0.534247320193263135E+03    0.344194687178861258E+00    0.170603606963662102E+01
